file,line,raw,normalized,context
G23_三方逐栏对照矩阵_v1.md,76,5,5,| 5 | `arm` | L125 | VARCHAR(16) | ✅ | TREAT
G23_三方逐栏对照矩阵_v1.md,76,16,16,| 5 | `arm` | L125 | VARCHAR(16) | ✅ | TREATMENT / CONTROL / SHADOW | 实
G23_三方逐栏对照矩阵_v1.md,77,6,6,| 6 | `window_tag` | L128 | VARCHAR(16) | ✅
G23_三方逐栏对照矩阵_v1.md,77,16,16,| 6 | `window_tag` | L128 | VARCHAR(16) | ✅ | PRE_28D / POST_7D / POST_28D / P
G23_三方逐栏对照矩阵_v1.md,78,7,7,| 7 | `window_start` | L129 | DATE | ✅ | — |
G23_三方逐栏对照矩阵_v1.md,79,8,8,| 8 | `window_end` | L130 | DATE | ✅ | — | 窗
G23_三方逐栏对照矩阵_v1.md,80,9,9,| 9 | `n_active_days` | L131 | INT |  | — |
G23_三方逐栏对照矩阵_v1.md,81,10,10,"| 10 | `validbet` | L134 | DECIMAL(20,4) |  |"
G23_三方逐栏对照矩阵_v1.md,81,20,20,"| 10 | `validbet` | L134 | DECIMAL(20,4) |  | — | 有效投注（洗码量）——ROI 之分母，非原始投注额 |"
G23_三方逐栏对照矩阵_v1.md,81,4,4,"| 10 | `validbet` | L134 | DECIMAL(20,4) |  | — | 有效投注（洗码量）——ROI 之分母，非原始投注额 | E"
G23_三方逐栏对照矩阵_v1.md,82,11,11,"| 11 | `ggr` | L135 | DECIMAL(20,4) |  | — |"
G23_三方逐栏对照矩阵_v1.md,82,20,20,"| 11 | `ggr` | L135 | DECIMAL(20,4) |  | — | 毛博彩收入（平台视角） | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,82,4,4,"| 11 | `ggr` | L135 | DECIMAL(20,4) |  | — | 毛博彩收入（平台视角） | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,83,12,12,"| 12 | `rebate` | L136 | DECIMAL(20,4) |  | —"
G23_三方逐栏对照矩阵_v1.md,83,20,20,"| 12 | `rebate` | L136 | DECIMAL(20,4) |  | — | 返水支出 | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,83,4,4,"| 12 | `rebate` | L136 | DECIMAL(20,4) |  | — | 返水支出 | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,84,13,13,"| 13 | `commission` | L137 | DECIMAL(20,4) |"
G23_三方逐栏对照矩阵_v1.md,84,20,20,"| 13 | `commission` | L137 | DECIMAL(20,4) |  | — | 占成支出 | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,84,4,4,"| 13 | `commission` | L137 | DECIMAL(20,4) |  | — | 占成支出 | E1 | ✅ |"
G23_三方逐栏对照矩阵_v1.md,85,14,14,"| 14 | `ngr` | L138 | DECIMAL(20,4) |  | — |"
G23_三方逐栏对照矩阵_v1.md,85,20,20,"| 14 | `ngr` | L138 | DECIMAL(20,4) |  | — | 净博彩收入（★ 本平台只能算到三扣，对外须声明） |"
G23_三方逐栏对照矩阵_v1.md,85,4,4,"| 14 | `ngr` | L138 | DECIMAL(20,4) |  | — | 净博彩收入（★ 本平台只能算到三扣，对外须声明） | E1"
G23_三方逐栏对照矩阵_v1.md,86,15,15,| 15 | `n_rounds` | L139 | BIGINT |  | — | 窗内
G23_三方逐栏对照矩阵_v1.md,87,16,16,| 16 | `is_retained` | L140 | TINYINT |  | 1
G23_三方逐栏对照矩阵_v1.md,87,1,1,6 | `is_retained` | L140 | TINYINT |  | 1 / 0 | 窗内是否仍有下注：1 留存 / 0 流失 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,87,0,0,`is_retained` | L140 | TINYINT |  | 1 / 0 | 窗内是否仍有下注：1 留存 / 0 流失 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,87,1,1,| L140 | TINYINT |  | 1 / 0 | 窗内是否仍有下注：1 留存 / 0 流失 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,87,0,0,| TINYINT |  | 1 / 0 | 窗内是否仍有下注：1 留存 / 0 流失 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,88,17,17,| 17 | `days_to_return` | L141 | INT |  | — |
G23_三方逐栏对照矩阵_v1.md,88,0,0,1 | INT |  | — | 距下次下注之天数；未回返者留空（★ 留空 ≠ 0，见五类零之别） | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,89,18,18,| 18 | `n_complaint` | L142 | INT |  | — | 窗内
G23_三方逐栏对照矩阵_v1.md,90,19,19,| 19 | `n_appeal` | L143 | INT |  | — | 窗内申诉件
G23_三方逐栏对照矩阵_v1.md,91,20,20,| 20 | `appeal_overturn` | L144 | INT |  | —
G23_三方逐栏对照矩阵_v1.md,92,21,21,| 21 | `is_censored` | L147 | TINYINT | ✅ | 1
G23_三方逐栏对照矩阵_v1.md,92,1,1,| `is_censored` | L147 | TINYINT | ✅ | 1 / 0 | 是否右删失（窗未走完即结算）：1 是 / 0 否。★ 删失当完整用即
G23_三方逐栏对照矩阵_v1.md,92,0,0,is_censored` | L147 | TINYINT | ✅ | 1 / 0 | 是否右删失（窗未走完即结算）：1 是 / 0 否。★ 删失当完整用即高估留存
G23_三方逐栏对照矩阵_v1.md,92,1,1,| TINYINT | ✅ | 1 / 0 | 是否右删失（窗未走完即结算）：1 是 / 0 否。★ 删失当完整用即高估留存 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,92,0,0,YINT | ✅ | 1 / 0 | 是否右删失（窗未走完即结算）：1 是 / 0 否。★ 删失当完整用即高估留存 | E1 | ✅ |
G23_三方逐栏对照矩阵_v1.md,93,22,22,| 22 | `src_snapshot_at` | L148 | DATETIME |
G23_三方逐栏对照矩阵_v1.md,94,23,23,| 23 | `created_at` | L149 | DATETIME | ✅ | —
G23_三方逐栏对照矩阵_v1.md,98,17,17,## 四 · 裁示 17 项 ＋ 补 3 项 · 逐项归属
G23_三方逐栏对照矩阵_v1.md,98,3,3,## 四 · 裁示 17 项 ＋ 补 3 项 · 逐项归属
G23_三方逐栏对照矩阵_v1.md,112,7,7,outcome_window` | `window_tag` | 窗长不符：我 7D/30D vs 规格 PRE_28D/POST_7D/POST_28D/POS
G23_三方逐栏对照矩阵_v1.md,112,30,30,come_window` | `window_tag` | 窗长不符：我 7D/30D vs 规格 PRE_28D/POST_7D/POST_28D/POST_90
G23_三方逐栏对照矩阵_v1.md,139,77,77,ired` `is_retained` `is_censored` | L61/77/140/147 | 1 / 0 |
G23_三方逐栏对照矩阵_v1.md,139,140,140,d` `is_retained` `is_censored` | L61/77/140/147 | 1 / 0 |
G23_三方逐栏对照矩阵_v1.md,139,147,147,is_retained` `is_censored` | L61/77/140/147 | 1 / 0 |
G23_三方逐栏对照矩阵_v1.md,139,1,1,ained` `is_censored` | L61/77/140/147 | 1 / 0 |
G23_三方逐栏对照矩阵_v1.md,139,0,0,d` `is_censored` | L61/77/140/147 | 1 / 0 |
G23_三方逐栏对照矩阵_v1.md,141,11,11,### `action_type` · 11 项（L96–108，分三层）
G23_三方逐栏对照矩阵_v1.md,141,108,108,### `action_type` · 11 项（L96–108，分三层）
G23_三方逐栏对照矩阵_v1.md,157,8,8,**我上一轮自造之 8 码全数作废**：`LIMIT_REDUCE` `BET_DELAY` `MANU
G23_三方逐栏对照矩阵_v1.md,159,0,0,**`REBATE_UP` 更正**：我上轮以 γ*<0 判其「禁用」。原档 L102 写的是「**须先过净贡献门槛**」——是**条件闸
G23_三方逐栏对照矩阵_v1.md,159,1,1,的是「**须先过净贡献门槛**」——是**条件闸**，非永久封禁。门槛 `ρ/(1−κ) = 2.59%`（口诀 §四已锁）。以禁用写死，日后 γ* 转正无从解封
G23_三方逐栏对照矩阵_v1.md,159,2.59%,0.0259,过净贡献门槛**」——是**条件闸**，非永久封禁。门槛 `ρ/(1−κ) = 2.59%`（口诀 §四已锁）。以禁用写死，日后 γ* 转正无从解封。
G23_三方逐栏对照矩阵_v1.md,161,181,181,## 六 · 建账手续八条（L157–181，原文要点）
G23_三方逐栏对照矩阵_v1.md,165,1,1,| 1 | 零点唯一 | 事件零点取 `executed_at`，不取 `decided
G23_三方逐栏对照矩阵_v1.md,166,2,2,| 2 | 对照必留 | `arm='NONE'` 或全表 TREATMENT 者，判为
G23_三方逐栏对照矩阵_v1.md,167,3,3,| 3 | 分配须记 | `assign_method` 与 `assign_seed`
G23_三方逐栏对照矩阵_v1.md,168,4,4,| 4 | 理由不空 | `reason_text` 留空者该笔作废 |
G23_三方逐栏对照矩阵_v1.md,169,5,5,| 5 | 窗先登记 | 观察窗于试运行前登记，跑完再挑窗即选择性报告 |
G23_三方逐栏对照矩阵_v1.md,170,6,6,| 6 | 成本同记 | 四项成本与处置同笔记录，事后估必低估 |
G23_三方逐栏对照矩阵_v1.md,171,7,7,| 7 | 变更留意图 | `changed_reason` 记「为何改」，非「改了什么
G23_三方逐栏对照矩阵_v1.md,172,8,8,| 8 | 五类零之别 | 真零／缺失／不适用／未采集／证据不足，不得混为 0；导出看板
G23_三方逐栏对照矩阵_v1.md,172,0,0,| 8 | 五类零之别 | 真零／缺失／不适用／未采集／证据不足，不得混为 0；导出看板尤须守 |
G23_三方逐栏对照矩阵_v1.md,174,28,28,## 七 · DDL 落点（L26–28 原文）
G23_三方逐栏对照矩阵_v1.md,182,1,1,1. **契约分歧**（§一）：`executed_at` 与三个 NOT NUL
G23_三方逐栏对照矩阵_v1.md,183,2,2,2. **规格外四栏**（`model_version` `source_syst
G23_三方逐栏对照矩阵_v1.md,184,3,3,3. **`file_id` / `version_id`**：我这侧取不到，须先
P0-L05_采集回执_20260815.md,1,2026,2026,# `P0-L05` 采集回执 · 2026-08-15
P0-L05_采集回执_20260815.md,1,08,8,# `P0-L05` 采集回执 · 2026-08-15
P0-L05_采集回执_20260815.md,1,15,15,# `P0-L05` 采集回执 · 2026-08-15
P0-L05_采集回执_20260815.md,4,0,0,项目编号   P0-L05（Phase 0 首刀）
P0-L05_采集回执_20260815.md,6,2026,2026,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,08,8,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,15,15,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,13,13,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,23,23,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,00,0,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,13,13,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,23,23,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,01,1,采集时刻   2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,08,8,2026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,6,00,0,026-08-15 13:23:00 ～ 13:23:01（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,2026,2026,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,08,8,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,15,15,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,13,13,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,27,27,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,08,8,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,08,8,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,7,00,0,补测时刻   2026-08-15 13:27:08（本机 UTC+08:00）
P0-L05_采集回执_20260815.md,18,08,8,| 时区 | `China Standard Time` · `UTC+08:00` · **无夏令时** |
P0-L05_采集回执_20260815.md,18,00,0,| 时区 | `China Standard Time` · `UTC+08:00` · **无夏令时** |
P0-L05_采集回执_20260815.md,19,2026,2026,| 采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,08,8,| 采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,15,15,| 采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,27,27,| 采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,08.2676780,8.267678,| 采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,08,8,采集时刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,19,00,0,刻（本机） | `2026-08-15T13:27:08.2676780+08:00` |
P0-L05_采集回执_20260815.md,20,2026,2026,| 采集时刻（UTC） | `2026-08-15T05:27:08.2706784Z` |
P0-L05_采集回执_20260815.md,20,08,8,| 采集时刻（UTC） | `2026-08-15T05:27:08.2706784Z` |
P0-L05_采集回执_20260815.md,20,15,15,| 采集时刻（UTC） | `2026-08-15T05:27:08.2706784Z` |
P0-L05_采集回执_20260815.md,20,27,27,| 采集时刻（UTC） | `2026-08-15T05:27:08.2706784Z` |
P0-L05_采集回执_20260815.md,20,08.2706784,8.2706784,| 采集时刻（UTC） | `2026-08-15T05:27:08.2706784Z` |
P0-L05_采集回执_20260815.md,22,10,10,| 系统 | Microsoft Windows 10 专业版 · `10.0.19045` · Build 19045 |
P0-L05_采集回执_20260815.md,22,10.0,10,| 系统 | Microsoft Windows 10 专业版 · `10.0.19045` · Build 19045 |
P0-L05_采集回执_20260815.md,22,19045,19045,t Windows 10 专业版 · `10.0.19045` · Build 19045 |
P0-L05_采集回执_20260815.md,23,2026,2026,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,08,8,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,15,15,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,12,12,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,52,52,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,39,39,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,23,30,30,| 末次开机 | `2026-08-15 12:52:39`（采集前约 30 分钟） |
P0-L05_采集回执_20260815.md,25,2026,2026,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器
P0-L05_采集回执_20260815.md,25,08,8,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器时区抑
P0-L05_采集回执_20260815.md,25,12,12,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器时区抑或 UT
P0-L05_采集回执_20260815.md,25,17,17,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器时区抑或 UTC。
P0-L05_采集回执_20260815.md,25,30,30,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器时区抑或 UTC。
P0-L05_采集回执_20260815.md,25,20,20,> ⚪ **仍未定**：`2026-08-12 17:30:20`（Superset 执行时点）属本机时区、服务器时区抑或 UTC。
P0-L05_采集回执_20260815.md,26,02,2,> **在此确定之前，该时点不得与事件日志时间直接并列比对。** 待 `P0-02 / L01`。
P0-L05_采集回执_20260815.md,32,256,256,| 档 | 字节 | SHA-256 | 复算 |
P0-L05_采集回执_20260815.md,34,"10,555,392",10555392,"| `System.evtx` | 10,555,392 | `7DD2B5B23DA6104642F3AF4C0A6822643EFBD"
P0-L05_采集回执_20260815.md,34,7,7,"| `System.evtx` | 10,555,392 | `7DD2B5B23DA6104642F3AF4C0A6822643EFBD5505"
P0-L05_采集回执_20260815.md,35,"12,652,544",12652544,"| `Application.evtx` | 12,652,544 | `7D675CE180BF58D746F70635CC64D787FCB32"
P0-L05_采集回执_20260815.md,35,7,7,"| `Application.evtx` | 12,652,544 | `7D675CE180BF58D746F70635CC64D787FCB32691A"
P0-L05_采集回执_20260815.md,37,0,0,**结构复算**：两档皆 `ElfFile\0` · ver 3.2 · 档头 128 B · 区块 4096 B
P0-L05_采集回执_20260815.md,37,3.2,3.2,**结构复算**：两档皆 `ElfFile\0` · ver 3.2 · 档头 128 B · 区块 4096 B
P0-L05_采集回执_20260815.md,37,128,128,**结构复算**：两档皆 `ElfFile\0` · ver 3.2 · 档头 128 B · 区块 4096 B
P0-L05_采集回执_20260815.md,37,4096,4096,皆 `ElfFile\0` · ver 3.2 · 档头 128 B · 区块 4096 B
P0-L05_采集回执_20260815.md,40,"10,555,392",10555392,"System.evtx       10,555,392 = 4096 + 161 × 65536   声明分块 160  NextRec"
P0-L05_采集回执_20260815.md,40,4096,4096,"System.evtx       10,555,392 = 4096 + 161 × 65536   声明分块 160  NextRecordId 2"
P0-L05_采集回执_20260815.md,40,161,161,"System.evtx       10,555,392 = 4096 + 161 × 65536   声明分块 160  NextRecordId 20356"
P0-L05_采集回执_20260815.md,40,65536,65536,"em.evtx       10,555,392 = 4096 + 161 × 65536   声明分块 160  NextRecordId 20356"
P0-L05_采集回执_20260815.md,40,160,160,"10,555,392 = 4096 + 161 × 65536   声明分块 160  NextRecordId 20356"
P0-L05_采集回执_20260815.md,40,20356,20356,+ 161 × 65536   声明分块 160  NextRecordId 20356
P0-L05_采集回执_20260815.md,41,"12,652,544",12652544,"Application.evtx  12,652,544 = 4096 + 193 × 65536   声明分块 180  NextRec"
P0-L05_采集回执_20260815.md,41,4096,4096,"Application.evtx  12,652,544 = 4096 + 193 × 65536   声明分块 180  NextRecordId 1"
P0-L05_采集回执_20260815.md,41,193,193,"Application.evtx  12,652,544 = 4096 + 193 × 65536   声明分块 180  NextRecordId 18217"
P0-L05_采集回执_20260815.md,41,65536,65536,"ication.evtx  12,652,544 = 4096 + 193 × 65536   声明分块 180  NextRecordId 18217"
P0-L05_采集回执_20260815.md,41,180,180,"12,652,544 = 4096 + 193 × 65536   声明分块 180  NextRecordId 18217"
P0-L05_采集回执_20260815.md,41,18217,18217,+ 193 × 65536   声明分块 180  NextRecordId 18217
P0-L05_采集回执_20260815.md,48,1,1,"| `System` | 1 ～ 20355 | 20,355 | 0 | 0 |"
P0-L05_采集回执_20260815.md,48,20355,20355,"| `System` | 1 ～ 20355 | 20,355 | 0 | 0 |"
P0-L05_采集回执_20260815.md,48,"20,355",20355,"| `System` | 1 ～ 20355 | 20,355 | 0 | 0 |"
P0-L05_采集回执_20260815.md,48,0,0,"| `System` | 1 ～ 20355 | 20,355 | 0 | 0 |"
P0-L05_采集回执_20260815.md,48,0,0,"| `System` | 1 ～ 20355 | 20,355 | 0 | 0 |"
P0-L05_采集回执_20260815.md,49,1,1,"| `Application` | 1 ～ 18216 | 18,216 | 0 | 0 |"
P0-L05_采集回执_20260815.md,49,18216,18216,"| `Application` | 1 ～ 18216 | 18,216 | 0 | 0 |"
P0-L05_采集回执_20260815.md,49,"18,216",18216,"| `Application` | 1 ～ 18216 | 18,216 | 0 | 0 |"
P0-L05_采集回执_20260815.md,49,0,0,"| `Application` | 1 ～ 18216 | 18,216 | 0 | 0 |"
P0-L05_采集回执_20260815.md,49,0,0,"Application` | 1 ～ 18216 | 18,216 | 0 | 0 |"
P0-L05_采集回执_20260815.md,51,"20,355",20355,"`System` 之 20,355 与实时查询 `RecordCount = 20355`、最末 `RecordId"
P0-L05_采集回执_20260815.md,51,20355,20355,"`System` 之 20,355 与实时查询 `RecordCount = 20355`、最末 `RecordId = 20355` **三者一致**。"
P0-L05_采集回执_20260815.md,51,20355,20355,查询 `RecordCount = 20355`、最末 `RecordId = 20355` **三者一致**。
P0-L05_采集回执_20260815.md,52,18216,18216,`Application` 导出止于 18216，实时查询（13:24 后）见 18218 —— **两笔系采集时刻之后新增，属
P0-L05_采集回执_20260815.md,52,13,13,`Application` 导出止于 18216，实时查询（13:24 后）见 18218 —— **两笔系采集时刻之后新增，属 method
P0-L05_采集回执_20260815.md,52,24,24,`Application` 导出止于 18216，实时查询（13:24 后）见 18218 —— **两笔系采集时刻之后新增，属 method arti
P0-L05_采集回执_20260815.md,52,18218,18218,`Application` 导出止于 18216，实时查询（13:24 后）见 18218 —— **两笔系采集时刻之后新增，属 method artifact 分界之内，
P0-L05_采集回执_20260815.md,57,"11,603,968",11603968,"实时 System.evtx  11,603,968 = 4096 + 177 × 65536   （CreationTime 202"
P0-L05_采集回执_20260815.md,57,4096,4096,"实时 System.evtx  11,603,968 = 4096 + 177 × 65536   （CreationTime 2026-06-28"
P0-L05_采集回执_20260815.md,57,177,177,"实时 System.evtx  11,603,968 = 4096 + 177 × 65536   （CreationTime 2026-06-28 14:38"
P0-L05_采集回执_20260815.md,57,65536,65536,"System.evtx  11,603,968 = 4096 + 177 × 65536   （CreationTime 2026-06-28 14:38:11）"
P0-L05_采集回执_20260815.md,57,2026,2026,68 = 4096 + 177 × 65536   （CreationTime 2026-06-28 14:38:11）
P0-L05_采集回执_20260815.md,57,06,6,4096 + 177 × 65536   （CreationTime 2026-06-28 14:38:11）
P0-L05_采集回执_20260815.md,57,28,28,6 + 177 × 65536   （CreationTime 2026-06-28 14:38:11）
P0-L05_采集回执_20260815.md,57,14,14,177 × 65536   （CreationTime 2026-06-28 14:38:11）
P0-L05_采集回执_20260815.md,57,38,38,7 × 65536   （CreationTime 2026-06-28 14:38:11）
