源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,mid,gid,場次,子場次,桌號,IP,登入時間,下注金額,下注內容,目前額度,user_agent,連續未下注次數,来源库,来源表,ODS表名,同步时间
0750662cada70d2ceed82184802437a0,2026-06-12,151343533,101,114673320,45,113,42.116.177.219,2026-06-12T07:03:24Z,0,"",683.7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-12T07:14:56Z
9fca549e22d443487671a6acc08669a3,2026-06-12,151343187,101,114673320,45,113,123.17.171.192,2026-06-12T07:07:25Z,0,"",505.68,"Mozilla/5.0 (Linux; Android 11; CPH2349 Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-12T07:14:56Z
e5adc6e76650f23b5c8bed37ae482350,2026-06-12,151343722,108,114673296,73,2,98.51.211.12,2026-06-12T07:12:03Z,1000,Odd: 1000,1000.21,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-12T07:14:56Z
f5f2b4aadd13040cbcdf067917358104,2026-06-12,151343760,107,114673293,44,1,128.14.21.214,2026-06-12T07:13:34Z,200,Kwok12: 50;Kwok23: 50;Kwok14: 50;Kwok34: 50,301,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-12T07:14:56Z
22b0224376b07c36a793e7c871f3605e,2026-06-19,151726579,101,114680897,40,113,113.185.74.132,2026-06-19T07:14:52Z,0,"",0.85,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-19T07:15:13Z
e88f1778c31b10873375ae1b70036ba9,2026-06-19,151726450,104,114680860,82,1,223.206.247.155,2026-06-19T07:09:04Z,90,Big: 50;OneDice6: 40,200,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-19T07:15:13Z
3944628ee2337e7d65d452e9ce6eef3c,2026-06-28,152169514,101,114690865,40,115,49.230.180.30,2026-06-28T06:35:56Z,0,"",0,"Mozilla/5.0 (Linux; Android 12; V2205 Build/SP1A.210812.003; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.121 Mobile Safari/537.36 Line/26.9.0/IAB",39,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
43005d4c2d30d91d1f3dd68f42e53655,2026-06-28,152141930,107,114690835,44,1,103.199.42.2,2026-06-28T05:34:27Z,60,Ssh234: 60,249.6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
43b5aae160b92e123bfee627abc12dff,2026-06-28,152170457,101,114690861,50,112,184.22.182.136,2026-06-28T07:05:40Z,20,Player: 20,900.1,"Mozilla/5.0 (Linux; Android 16; SM-A065F Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.93 Mobile Safari/537.36 Line/26.9.0/IAB",3,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
571fbe6ce5c0c207492ae079e3dd6384,2026-06-28,152170510,108,114690836,73,5,42.114.116.102,2026-06-28T07:07:46Z,0,"",957.17,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
5fd93fb9df6938eb1a27145698235fcd,2026-06-28,152170444,101,114690871,35,5,49.230.75.54,2026-06-28T07:05:13Z,917,Banker: 697;Tie: 70;BPair: 50;PPair: 50;Super6: 50,0.37,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.9.0",0,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
68e929a242c53de742c418eaffe7bb14,2026-06-28,152170516,101,114690861,50,112,49.237.43.42,2026-06-28T07:07:51Z,0,"",814,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
9ce7571483a5d0bcc2f57866ecb8b148,2026-06-28,152170075,101,114690880,13,116,171.97.231.56,2026-06-28T06:46:12Z,60,Player: 60,658,"Mozilla/5.0 (Linux; Android 16; CPH2625 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/149.0.7827.91 Mobile Safari/537.36 Line/26.9.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-06-28T07:11:20Z
810970c9f42f5e8b0df31a4e19f25c92,2026-07-07,152635086,101,114701140,17,31,103.43.78.203,2026-07-07T06:52:19Z,10,Player: 10,189,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-07T07:08:33Z
95c04437590dde59a93e1d7e3b7169c9,2026-07-07,152638118,101,114701124,53,1,113.211.117.25,2026-07-07T05:42:53Z,0,"",3030.75,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-07T07:08:33Z
f864dfa8a53e7cc34069b9e3a3aab107,2026-07-07,152659688,108,114701091,62,1,42.119.81.26,2026-07-07T07:05:11Z,0,"",200.7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-07T07:08:33Z
6b9c6ad845779b52a46d56688b7b7158,2026-07-18,153146767,101,114713281,37,35,49.229.237.241,2026-07-18T07:02:06Z,0,"",2425.37,"Mozilla/5.0 (Linux; Android 15; 25078RA3EA Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/150.0.7871.46 Mobile Safari/537.36 Line/26.10.0/IAB",1,a168,realtimebet,ods_a168_realtimebet,2026-07-18T07:15:07Z
0d560a112e07cc8abdcdd6a6a3729454,2026-05-25,150521155,101,114653349,47,1,171.237.49.112,2026-05-25T07:16:38Z,0,"",2.32,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",3,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
11dfbecf17f6b84713d6d670e53c1611,2026-05-25,150500213,101,1244677,9,909,223.73.135.89,2026-05-25T07:17:06Z,100,Player: 100,1100.5,"Mozilla/5.0 (Linux; Android 14; CLK-AN00 Build/HONORCLK-AN00; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/116.0.0.0 Mobile Safari/537.36 h5Platform=android",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
7174fdf5b2d556891682dd8aa2e7760c,2026-05-25,150521164,104,114653313,78,1,171.252.153.18,2026-05-25T07:17:47Z,0,"",102.76,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
7ebedfa712089eb330d1a960b571ab35,2026-05-25,150491238,101,114653349,48,1,184.22.59.240,2026-05-25T07:15:38Z,20,Banker: 20,165.71,"Mozilla/5.0 (Linux; Android 16; CPH2727 Build/BP2A.250605.015; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
95d7f1c90d2d502649d5012acfcb807f,2026-05-25,150494661,101,114653357,29,115,182.232.29.19,2026-05-25T07:08:07Z,0,"",224.3885,"Mozilla/5.0 (Linux; Android 16; SM-X135G Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
9d5875097518c564a99f5e34151d0ffb,2026-05-25,150520748,101,1244669,19,910,59.153.225.155,2026-05-25T07:11:39Z,30,Player: 30,52,"Mozilla/5.0 (Linux; Android 15; V2310 Build/AP3A.240905.015.A2; xx-xx) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36/vivo AppShellVer:2.4.85 UUID/05c01170-1aa5-3547-88b7-279c02038e7c",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
d30a0888fc0c1918d6f3a221c114c68f,2026-05-25,150521189,108,114653315,73,5,116.97.104.160,2026-05-25T07:18:08Z,0,"",0.83,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
ec559e5b1d4be1c5a0612ce520032045,2026-05-25,150518639,101,114653346,45,116,171.235.85.243,2026-05-25T04:51:09Z,50,Player: 50,8567.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
85237873dd90c628b5c1e9e9109a5e43,2026-05-31,150788016,107,114659792,36,1,113.22.22.82,2026-05-31T07:09:23Z,0,"",501,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36 OPR/90.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-31T07:11:18Z
11c504c128ae46dda51cef015c97ff5a,2026-06-14,151423545,108,114675466,67,2,1.53.89.116,2026-06-14T07:01:58Z,350,Odd: 150;W4: 100;W3R1: 100,2674.8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-14T07:12:24Z
16548397bf09a17fbedd58dd30eff434,2026-06-14,151457468,103,114675469,42,1,154.222.5.239,2026-06-14T07:05:35Z,0,"",0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/117.0.0.0 Mobile Safari/537.36",4,a168,realtimebet,ods_a168_realtimebet,2026-06-14T07:12:24Z
61a3b267bf69baad5e23f7226c9fe6ab,2026-06-14,151424817,101,114675500,29,112,171.255.116.126,2026-06-14T07:04:51Z,600,Player: 600,600.85,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-14T07:12:24Z
a328db587ab59026d8934a08c9edc397,2026-06-14,151457942,108,114675464,73,5,21.230.205.138,2026-06-14T07:11:37Z,0,"",121.5,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-14T07:12:24Z
a960e8fc0e2e586db595f80ed1ea97ed,2026-06-14,151420194,101,114675491,44,115,223.24.201.77,2026-06-14T06:00:51Z,0,"",7535.45,"Mozilla/5.0 (Linux; Android 16; SM-S948B Build/BP4A.251205.006; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.215 Mobile Safari/537.36 Line/26.8.0/IAB",1,a168,realtimebet,ods_a168_realtimebet,2026-06-14T07:12:24Z
104a1f02977cd30a707493f72c4af111,2026-06-16,151559061,101,114677549,47,112,1.53.186.85,2026-06-16T07:18:48Z,0,"",0,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7_4 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) GSA/423.5.920392540 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-06-16T07:18:55Z
119e3ac9627a10a2c0f621b308c39726,2026-06-16,151558251,101,114677568,10,32,171.254.139.53,2026-06-16T06:39:34Z,100,Banker: 80;BPair: 10;Super6: 10,718.8,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-06-16T07:18:55Z
fa7ed38169e31a9eef8beb46611e57a3,2026-06-16,151519333,108,114677516,76,5,27.97.103.116,2026-06-16T07:18:14Z,0,"",321.1,"Mozilla/5.0 (Linux; Android 16; V2404 Build/BP2A.250605.031.A3; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.215 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-06-16T07:18:55Z
667f77fe178956fe907235cc17484153,2026-07-08,152675315,101,114702255,51,6,157.85.103.117,2026-07-08T07:18:04Z,0,"",125.55,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-08T07:18:51Z
6d39003909470b90ef5618aa005ca376,2026-07-08,152704687,101,114702268,18,1,1.53.96.221,2026-07-08T07:04:53Z,200,Player: 200,506.05,"Mozilla/5.0 (iPhone; CPU iPhone OS 17_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/17.4.1 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-08T07:18:51Z
6ecf91193371f9a385904566ad27eaae,2026-07-08,152667930,101,114702270,9,113,171.6.12.81,2026-07-08T07:14:01Z,60,Player: 50;Lucky7: 10,700.9704,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-08T07:18:51Z
79ed4fa03b9a507ece9f8f51e9dfb15e,2026-07-08,152704901,101,114702268,18,1,49.230.170.220,2026-07-08T07:15:38Z,40,Player: 40,95.4,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/149.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-08T07:18:51Z
e284017a9896247e6c74c80e4b842651,2026-07-08,152695184,108,114702220,76,5,58.187.65.78,2026-07-08T07:17:53Z,0,"",2116.4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 [FBAN/FBIOS;FBAV/562.0.0.40.107;FBBV/975021560;FBDV/iPhone14,8;FBMD/iPhone;FBSN/iOS;FBSV/18.7.8;FBSS/3;FBCR/;FBID/phone;FBLC/vi_VN;FBOP/80]",1,a168,realtimebet,ods_a168_realtimebet,2026-07-08T07:18:51Z
02d0e113087413f05d9f80ec61ec3561,2026-07-21,153266225,101,114716614,25,112,116.97.104.28,2026-07-21T07:15:44Z,0,"",22.12,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.7.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
2c0b7669b73f473d6a20d2320262f08f,2026-07-21,153263999,108,114716564,80,1,27.65.162.197,2026-07-21T07:12:21Z,0,"",19842.57,"Mozilla/5.0 (iPhone; CPU iPhone OS 16_7_16 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/16.6.2 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
2c853bc657790e71a227aad584b8ca79,2026-07-21,153266222,101,114716614,26,112,182.10.225.96,2026-07-21T07:15:21Z,60,Banker: 60,0.7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
8472d0123f9ece93a16e68211656ff6c,2026-07-21,153236228,107,114716566,45,1,42.115.242.27,2026-07-21T06:42:03Z,0,"",10783.165,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
a2547b0de386080714f7fde9fdb2ad9a,2026-07-21,153265690,101,114716614,25,112,116.105.163.219,2026-07-21T06:39:22Z,0,"",0,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/150.0.0.0 Mobile Safari/537.36",47,a168,realtimebet,ods_a168_realtimebet,2026-07-21T07:17:50Z
188c88eb974cbd28d122ebc51839a38d,2026-05-25,150518217,102,114653353,38,3,49.237.19.240,2026-05-25T06:05:29Z,15,Dragon: 15,209.6805,"Mozilla/5.0 (Linux; Android 11; Alpha 5G Build/RP1A.200720.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
9097c757b9e32aa202d03f21a8e181ae,2026-05-25,150513040,104,114653313,78,1,113.185.41.167,2026-05-25T07:15:41Z,0,"",2018.12,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/147.0.0.0 Mobile Safari/537.36 OPR/98.0.0.0",3,a168,realtimebet,ods_a168_realtimebet,2026-05-25T07:18:57Z
3f93d4bcc2ba55794bbaf612803c8fd7,2026-05-30,150744022,101,114658724,32,115,14.165.100.36,2026-05-30T07:04:06Z,0,"",0.25,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-30T07:09:35Z
52348fbaac1eacad16e8891735b55aec,2026-05-30,150743570,101,1248878,27,902,210.10.1.119,2026-05-30T06:39:31Z,0,"",289,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-30T07:09:35Z
6f1e49bf9d88118b5744ae1b87b0fa42,2026-05-30,150744086,101,114658728,38,5,42.78.57.12,2026-05-30T07:08:03Z,0,"",33269,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.2 Mobile/15E148 Safari/604.1",2,a168,realtimebet,ods_a168_realtimebet,2026-05-30T07:09:35Z
040c6ecb013277454a81b24ab8ce6219,2026-05-20,101092255,107,114647857,37,1,116.28.189.255,2026-05-20T00:14:39Z,0,"",0,"Mozilla/5.0 (Linux; Android 9; vivo X21A Build/PKQ1.180819.001; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/124.0.6367.82 Mobile Safari/537.36",182,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
0c862e8e7becd69ec5936ad84d041ee1,2026-05-20,133039237,101,1240463,50,910,117.181.63.89,2026-05-20T06:58:39Z,195,Player: 195,200.06,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
2247f5164c5d4306cf4987895853a687,2026-05-20,134265126,101,1240470,42,911,58.10.152.122,2026-05-20T04:11:14Z,0,"",4,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148 Safari Line/26.6.0",62,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
3a9f45cbeebe6d242a968d1fe6dfaa11,2026-05-20,150145940,101,114647894,33,2,171.253.180.52,2026-05-20T05:49:28Z,0,"",4765.6,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4827cd900adbdf8a8eaafecabbbfd5f1,2026-05-20,142866332,101,114647887,33,115,14.191.68.71,2026-05-20T06:45:38Z,0,"",2064.39,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
4ac2adf4e06c3628f15038f8fbc2891f,2026-05-20,150288271,101,114647894,33,2,1.47.147.190,2026-05-20T07:11:34Z,0,"",30.95,"Mozilla/5.0 (Linux; Android 12; Infinix X6515) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/105.0.0.0 Mobile Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
5f16c7f22491dc670a6cd23b0427e10e,2026-05-20,150288001,101,114647905,4,112,113.184.91.126,2026-05-20T06:58:46Z,0,"",538.28,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",1,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
60a287309470cbf186c273702517c310,2026-05-20,149865494,108,114647851,73,5,116.110.40.180,2026-05-20T06:56:03Z,100,Odd: 100,13512.36,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.4 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
6513814abee888de6efa60716df0dfe5,2026-05-20,140287806,101,114649246,42,116,71.146.126.94,2026-05-20T13:24:39Z,60,Banker: 55;Super6: 5,190.5,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-21T13:37:23Z
698b533644b967aaa9316b6c363307a2,2026-05-20,140676461,101,114647881,44,36,14.237.7.129,2026-05-20T07:09:48Z,300,Banker: 300,600.92,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
6e9aa4c63d28f55baac380152b7d7233,2026-05-20,143020156,101,114647905,4,112,171.251.237.184,2026-05-20T06:59:01Z,0,"",7008.2052,"Mozilla/5.0 (iPhone; CPU iPhone OS 18_7 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/26.3 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
6f6f78305bee892676c794c32a80cd0f,2026-05-20,139260400,101,114647891,29,33,223.207.238.84,2026-05-20T07:03:25Z,60,Player: 60,564.26,"Mozilla/5.0 (Linux; Android 15; SM-A145F Build/AP3A.240905.015.A2; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/148.0.7778.120 Mobile Safari/537.36 Line/26.7.0/IAB",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
81a771b93cda157ad0fe5ff5b2088087,2026-05-20,150288235,107,114647857,37,1,14.249.225.230,2026-05-20T07:09:54Z,0,"",428.6,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/139.0.0.0 Mobile Safari/537.36 OPR/90.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
9baac48091d625a83d727932a8dfeeef,2026-05-20,136135766,101,114647887,34,115,49.237.39.75,2026-05-20T06:38:21Z,200,Banker: 200,3161.7,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
ab5c5015340a6940c945a72c45616498,2026-05-20,150288267,101,114647896,22,8,203.144.81.84,2026-05-20T07:11:13Z,0,"",203,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",2,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
bd03ab48058a925b7a9defae8b824503,2026-05-20,144531452,101,114647905,4,112,43.155.172.122,2026-05-20T06:20:58Z,0,"",0,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/109.0.0.0 Safari/537.36",54,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
d9155a2a1577b316894a1be63b2ec310,2026-05-20,147935269,101,114647885,40,31,171.96.138.192,2026-05-20T06:59:49Z,0,"",338.25,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
ebb78eebaa010c10052f29322eb32575,2026-05-20,150279011,107,114647857,37,1,113.177.179.15,2026-05-20T07:12:33Z,0,"",4032,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36 OPR/96.0.0.0",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
f0d3a5becce8f05cc259c74d11964eb3,2026-05-20,99441221,101,114647894,34,2,171.255.117.250,2026-05-20T07:09:23Z,0,"",6884,"Mozilla/5.0 (iPhone; CPU iPhone OS 26_4_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) CriOS/146.0.7680.136 Mobile/15E148 Safari/604.1",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
f4451ab1bb1b32d2eeba17a059db4e38,2026-05-20,141025902,108,114647855,71,1,116.96.45.172,2026-05-20T07:10:45Z,0,"",3346.1186,"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Mobile Safari/537.36",0,a168,realtimebet,ods_a168_realtimebet,2026-05-20T07:13:04Z
