源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天,sub_id,site,sid,this_login,last_login,ip,info,来源库,来源表,ODS表名,同步时间
7d2be41b1bde6ff8fe45150c37488ebb,2020-08-04,3508,0,80533S10A2F1D10047A1686,2020-08-04T20:23:00Z,__STARROCKS_NULL__,123.203.195.126,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f57a2f557b098c43f11ab969efe1504b,2020-08-18,905,0,509A1A6E40049A168S592,2020-08-18T02:51:34Z,2020-08-17 07:24:51,163.47.174.27,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8c1b6fa97c4288a4514365198566c6fa,2020-09-03,2505,0,5052510F8A8E50270A168S5,2020-09-03T18:18:05Z,2020-08-31 20:27:09,112.206.207.176,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b91b1facf3b3a7890177f02ac188f14c,2020-10-02,2958,0,85925S810E4E7G40083A167,2020-10-02T02:19:04Z,2020-10-02 02:19:03,77.111.245.13,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
33b9c7c18ec3acc3747c41e70e9bb3d6,2020-10-26,4973,0,37910D6H1I30124A168S443,2020-10-26T18:41:16Z,2020-10-25 18:05:08,114.39.133.161,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
e2f374c3418c50bc30d67d5f7454a5b4,2020-11-22,4514,0,41544S810I2G1H30765A167,2020-11-22T13:47:19Z,2020-10-13 20:29:08,13.229.196.22,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8b9e7ab295e87570551db122a04c6f7c,2020-12-25,3353,0,35310A3D4E70202A168S233,2020-12-25T18:36:48Z,2020-12-25 17:01:33,2001:d08:2083:1e13:e04c:efcc:cb2:bf9d,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1f36c15d6a3d18d52e8d493bc8187cb9,2021-05-24,1985,0,58915S810E8D5E40309A167,2021-05-24T19:51:08Z,2021-05-19 20:07:23,36.90.232.102,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
340a39045c40d50dda207bcfdece883a,2021-04-30,2916,0,6110I8E4I70112A168S4292,2021-04-30T22:44:51Z,2021-03-02 12:38:34,158.140.187.202,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a1b63b36ba67b15d2f47da55cdb8018d,2021-05-11,6271,0,17263S10C6B1B20290A1686,2021-05-11T19:14:44Z,2021-05-11 19:12:52,202.151.59.134,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f0f254331b4693742ea6cc1379b84e73,2021-05-11,6266,0,6626510D5G7F10095A168S5,2021-05-11T10:17:26Z,__STARROCKS_NULL__,3.113.125.45,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1b388c8b7c863fde3f559142fdc123b0,2021-06-21,5849,0,9410F3G8A60285A168S5582,2021-06-21T17:25:27Z,2021-04-19 07:15:23,180.243.10.64,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2118d8a1b7004ed5baf5347a4f99f502,2021-06-21,6313,0,313610C3I9F30003A168S54,2021-06-21T07:28:45Z,2021-06-19 13:49:27,202.124.32.73,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
11348e03e23b137d55d94464250a67a2,2021-08-28,6828,0,8210B5C4C30310A168S4682,2021-08-28T19:42:33Z,__STARROCKS_NULL__,202.133.5.114,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
09676fac73eda6cac726c43e43e86c58,2021-10-04,7107,0,70175S10F3H1I50374A1686,2021-10-04T14:29:23Z,2021-09-28 22:34:15,122.2.124.73,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
5bca8566db79f3788be9efd96c9ed70d,2021-09-25,7108,0,8010F3H5F90327A168S4712,2021-09-25T16:41:14Z,2021-09-25 16:29:17,1.173.165.46,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
126c2da128e5b044dc53405c25b4d8de,2021-11-04,6650,0,0566510E6I6G10064A168S5,2021-11-04T12:19:23Z,2021-07-29 18:19:17,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1a9dcba2349fef2bb823c39e45dd6c96,2021-11-04,6739,0,93765S10I5G9I60383A1686,2021-11-04T11:50:15Z,2021-08-09 15:54:45,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6459257ddab7b85bf4b57845e875e4d4,2021-11-04,6777,0,7710C2I1G10186A168S5672,2021-11-04T12:10:15Z,2021-08-10 16:22:50,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c77bfda61a0204d445185053e6a9a8fe,2021-11-04,6760,0,06765S810C2A3H20086A167,2021-11-04T12:05:54Z,2021-08-10 15:13:32,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c9e37c28ce5852218032aae6f5632b13,2021-11-04,6741,0,14710I1A7D20742A168S563,2021-11-04T12:02:30Z,2021-08-27 07:28:54,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
cb463625fc9dde2d82207e15bde1b674,2021-11-04,6764,0,4610H3D6A90472A168S5672,2021-11-04T12:06:58Z,2021-08-10 15:36:33,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f29e2360ef277f77595dfae0aab78138,2021-11-04,6703,0,30765S810A2G3A50064A167,2021-11-04T12:25:07Z,2021-09-06 18:18:24,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0919b5c38396c3f0c41f1112d538e42c,2022-01-18,8039,0,93085S10C6C9C60363A1686,2022-01-18T09:59:32Z,2022-01-17 10:53:18,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1a07bcc79f21590b3ed2622d5807bdd0,2022-01-18,8041,0,1410H1E8A60665A168S5802,2022-01-18T12:47:47Z,__STARROCKS_NULL__,123.51.187.178,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
93c83a131fa0fd208e161910a17519c4,2022-01-18,8052,0,25085S10A9B8H60858A1686,2022-01-18T13:36:11Z,__STARROCKS_NULL__,45.249.222.253,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a9fb9e6ef40426e9add520623d521ab8,2022-01-18,7540,0,0410I1G1D90855A168S5752,2022-01-18T17:26:18Z,2021-10-08 23:39:30,103.204.183.148,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
48e95c45c8217961bf6cd7696d80d238,2022-01-01,5347,0,743510G3H7B60406A168S54,2022-01-01T16:43:24Z,2021-07-26 17:47:58,103.73.164.233,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f1b8b7b3ceb65c188dcdc0851634cadf,2022-04-08,6865,0,56864S10H9D3B60094A1686,2022-04-08T11:02:02Z,2022-04-04 14:07:25,103.233.0.233,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
4e0928de075538c593fbdabb0c5ef2c3,2022-05-01,774,0,47759I8A9F90017A168S4,2022-05-01T14:57:49Z,2022-04-01 15:01:10,163.47.174.73,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8c235f89a8143a28a1d6067e959dd858,2022-05-01,856,0,6589B1B3F50091A168S53,2022-05-01T14:29:20Z,2022-04-01 14:30:46,163.47.174.73,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
db64f68dee27eb08d29117c7da678f81,2022-05-27,8679,0,9768510I9B5B30031A168S5,2022-05-27T10:20:46Z,__STARROCKS_NULL__,13.114.83.86,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
eea5d933e9dce59c7dd0f6532f9ea81b,2022-05-27,8670,0,076810G3C7D40360A168S54,2022-05-27T10:11:10Z,__STARROCKS_NULL__,13.114.83.86,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
d828725179d622a56f951e527a966ed7,2022-04-19,8478,0,8710C3H2C30060A168S4842,2022-04-19T16:38:41Z,2022-04-19 16:28:05,64.250.228.243,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a292685556cdeb779dbc336e83dfb3cb,2022-05-06,8522,0,22585S10A6H9H70509A1686,2022-05-06T00:06:03Z,2022-05-06 00:06:02,73.115.127.114,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
452e91de642a8e9c43121664d5d3c05c,2022-05-23,8573,0,37583S810D9E7G90522A167,2022-05-23T20:48:00Z,2022-05-23 01:15:58,64.250.228.243,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
deb74a85a4a68465b75c721d45db5d3b,2022-06-16,3788,0,887310A5I5H30355A168S14,2022-06-16T17:56:15Z,2020-08-25 00:05:57,171.239.145.187,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c5a3c867a3dfb776552dcfc804d4937e,2022-11-28,9482,0,28494S10D5E4H50087A1686,2022-11-28T14:07:29Z,2022-11-28 14:02:20,49.156.45.116,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
71c1806ca28b555c76650f52bb0d2810,2022-08-22,9046,0,64094S10D7B5E20327A1686,2022-08-22T06:24:27Z,2022-08-19 20:52:54,59.126.46.36,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
15bb03d440d3530fa52c7c58970274e4,2022-09-05,8997,0,7998510B1D4C70096A168S5,2022-09-05T16:04:06Z,2022-09-02 01:11:18,49.131.94.201,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
677fa4059ee76333f9bb9a7920aef719,2022-09-28,5832,0,2310I1D3A10810A168S4582,2022-09-28T21:45:04Z,2021-04-18 17:59:23,49.217.65.207,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
ab22e28b58c1e3de6bcef48d3f5d8b4a,2022-09-28,8759,0,957810I4B9I50434A168S24,2022-09-28T21:49:45Z,2022-06-07 16:51:07,49.217.9.138,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8ee30f15c1c633d3e1c8a9aae5cfda35,2023-06-12,10224,0,4211H7C90004A168S51022,2023-06-12T17:14:36Z,2023-06-05 14:44:12,103.25.255.37,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
e23330785f499c128030ab1b7281f37a,2023-06-12,10196,0,6911G9B70025A168S41012,2023-06-12T15:07:33Z,2023-06-05 14:04:44,156.146.62.40,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
a01dfc715df9621113e91549c0ee7651,2023-01-11,5079,0,9705510B5A3F20316A168S5,2023-01-11T19:20:54Z,2023-01-10 23:32:12,116.212.132.238,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b8b6674d4052e35e4553ac6788eb30b5,2023-01-11,7614,0,41610G7H2H90059A168S573,2023-01-11T13:44:00Z,2023-01-04 15:46:12,5.28.35.199,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9739efc4f01292e764c86caa59af353e,2023-02-21,8415,0,51410I5C9E50340A168S383,2023-02-21T03:14:45Z,2023-02-20 03:07:32,124.6.159.223,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8af95fe2ab1a54b488ef8efb3f3b0797,2023-03-26,9900,0,0010I7A2H60192A168S2992,2023-03-26T15:28:10Z,2023-03-22 15:01:33,114.27.145.224,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
5a751d6a0b6ef05cfe51b86e5d1458e6,2023-11-20,8922,0,22984S10E6A8H30165A1686,2023-11-20T00:32:41Z,2023-11-13 12:41:24,203.145.94.216,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
fc3cf452d3da8402bebb765225ce8c0e,2024-03-01,842,0,2484S869A1D7H20024A17,2024-03-01T18:37:32Z,2024-02-01 15:27:52,5.62.62.66,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
d36cad380b069785900bcfd258bdecea,2023-08-16,10231,0,13211I3G80059A168S4103,2023-08-16T13:52:48Z,2023-07-16 22:13:48,182.239.114.110,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
13ece95531e87921222a0f9d93230691,2023-10-10,7976,0,67910H5G3E60339A168S373,2023-10-10T13:41:36Z,2023-10-09 13:51:21,34.97.108.69,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
7c9d0b1f96aebd7b5eca8c3edaa19ebb,2023-10-10,1134,0,4310A8C7F30737A168S4112,2023-10-10T22:39:34Z,2019-03-09 18:40:42,192.166.246.52,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
feeef9bd04fac1765263893621bb4811,2023-11-09,7263,0,36275S10E2D2E60319A1686,2023-11-09T16:38:29Z,2023-10-20 02:47:20,103.119.129.233,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
6925f2a16026e36e4fc112f82dd79406,2023-12-26,9748,0,84710A9G9C70824A168S293,2023-12-26T16:16:30Z,2023-12-19 15:03:03,59.120.10.223,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
74d66337fbdf4781f030008356a86771,2024-03-12,9814,0,41895S810G7G5I20027A167,2024-03-12T12:44:18Z,2024-03-11 13:18:29,103.20.83.125,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f5b2aa928f940f3f09a0d14f45a27875,2024-04-27,9808,0,80895S810G6A6A2I7F74919A167,2024-04-27T02:25:02Z,2024-04-25 22:54:45,203.145.94.168,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
386a7f403925290ad57578b781db32c1,2024-05-18,11160,0,06111511E1H4H9F44392A168S6,2024-05-18T11:34:52Z,__STARROCKS_NULL__,180.190.115.142,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
a56fd138b4e913761cd5a28a8ad30174,2024-06-25,11249,0,94211511D5G1I1A30322A168S6,2024-06-25T15:52:42Z,__STARROCKS_NULL__,125.227.69.112,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
0b32f1a9efe5edf3dd2f38b0c0052bfe,2024-08-01,10236,0,63201411D6E5I6H71969A168S6,2024-08-01T12:06:24Z,2024-07-29 15:57:34,45.64.243.51,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
bb1662b7c5f22a0f905fd59e718ca05e,2025-07-01,2177,0,77125S810E6H5D4F2F86962A167,2025-07-01T20:15:24Z,2025-07-01 20:15:23,2406:2d40:4c4e:6c08:a1f5:88e2:6054:d83b,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
ef51e95cc22745740d4e8c771e011e1f,2024-12-03,10820,0,0280111A5D9D3E84493A168S35,2024-12-03T10:53:22Z,2024-11-29 00:33:49,203.160.80.196,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
8b5040a8a5baf3e0e67386c2e3a9b903,2025-02-04,913,0,3195S9B2B2G9C2C70194A1685,2025-02-04T13:19:41Z,2024-06-18 13:29:51,43.230.193.89,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
c2ba1bc54b239208cb37b901c0d3b363,2025-11-09,2255,0,552210F8I2B3B9F53169A168S54,2025-11-09T02:47:29Z,2025-11-09 02:47:29,18.181.145.92,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f82a944b799eac194ea37a388daa8b19,2025-05-19,8084,0,480810F6F9A7I7F63580A168S54,2025-05-19T15:38:48Z,2025-05-19 15:38:38,124.217.247.175,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
73f715c6cc2b110fc67503ba813f7f0e,2025-09-11,5557,0,75555S810H8D4F8D1F70171A167,2025-09-11T20:20:50Z,2025-09-11 20:20:49,3.1.122.224,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
e9352a44851329428546289d02ba92b6,2025-11-12,12622,0,2211F9D7E3G93282A168S31262,2025-11-12T01:08:29Z,2025-11-12 01:08:29,14.198.57.109,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
ac56f8fe9eea3e4a365f29f0f1957c55,2026-04-25,10714,0,41711D2D2I3A22259A168S5103,2026-04-25T17:32:56Z,2026-04-12 16:17:38,61.244.94.125,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-20T07:05:29Z
13fe9d84310e77f13a6d184dbf1232f3,2018-05-08,224,0,"",2018-05-08T22:09:31Z,2018-05-08 22:08:14,"202.62.50.118,",,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
bd4c9ab730f5513206b999ec0d90d1fb,2018-07-24,161,0,"",2018-07-24T17:32:43Z,2018-06-04 00:11:42,202.151.210.181,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
ede7e2b6d13a41ddf9f4bdef84fdc737,2018-12-31,867,0,"",2018-12-31T15:46:10Z,2018-12-24 15:10:04,175.138.164.44,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f197002b9a0853eca5e046d9ca4663d5,2019-05-01,1151,0,"",2019-05-01T18:30:37Z,2019-04-01 19:07:02,163.47.174.110,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
7f53f8c6c730af6aeb52e66eb74d8507,2019-08-23,1391,0,"",2019-08-23T17:46:51Z,__STARROCKS_NULL__,103.138.85.223,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2b3bf3eee2475e03885a110e9acaab61,2019-11-09,1513,0,"",2019-11-09T19:15:47Z,__STARROCKS_NULL__,163.47.174.118,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
83adc9225e4deb67d7ce42d58fe5157c,2020-01-03,1358,0,85315S810C5C5F10215A167,2020-01-03T18:30:20Z,2020-01-01 18:37:42,103.14.250.24,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
062ddb6c727310e76b6200b7c71f63b5,2019-01-21,1077,0,"",2019-01-21T07:10:44Z,__STARROCKS_NULL__,103.14.250.54,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f61d6947467ccd3aa5af24db320235dd,2019-02-18,375,0,"",2019-02-18T12:18:06Z,2019-02-11 13:40:03,110.159.68.12,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
361440528766bbaaaa1901845cf4152b,2020-04-18,2732,0,2372510B7D2G40477A168S5,2020-04-18T08:18:35Z,2020-04-17 17:46:53,66.215.254.217,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
9b9b05072dd20d1cc3e54607b84c889b,2020-05-05,3375,0,57310H5E7G30284A168S533,2020-05-05T15:30:41Z,2020-05-05 15:23:55,163.47.174.118,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a9b4ec2eb4ab7b1b9c3392bb5388119d,2020-05-05,3377,0,773310A3H5F20166A168S54,2020-05-05T18:08:37Z,2020-05-05 18:08:28,111.118.134.63,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
39ae2ed11b14a4ccb41d35e9d1ba5d11,2020-05-25,3185,0,5810C1C1G70220A168S3312,2020-05-25T15:53:41Z,2020-05-18 13:46:25,182.239.82.133,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f0bbac6fa079f1e00b2c14c1d3c6ccf0,2020-05-25,1815,0,5181510C9G2F30547A168S5,2020-05-25T09:44:31Z,2020-04-20 10:56:45,27.102.118.129,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b67fb3360ae5597d85a005153451dd4e,2020-06-07,3664,0,46610F6G1H40064A168S433,2020-06-07T22:32:27Z,2020-05-27 22:24:06,110.30.152.59,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
dfa037a53e121ecc9e0926800c3e814e,2020-06-27,3840,0,0410I2I4H80750A168S4382,2020-06-27T10:50:29Z,__STARROCKS_NULL__,122.146.228.36,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1aa3d9c6ce672447e1e5d0f1b5207e85,2020-07-13,3783,0,3810F2F3I90430A168S3372,2020-07-13T15:51:09Z,2020-07-13 13:15:33,61.18.43.142,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1cd73be1e256a7405516501e94e892ac,2020-08-01,4039,0,93045S810F6B3F60010A167,2020-08-01T03:25:01Z,2020-08-01 00:39:18,3.113.125.45,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
731ae30af8750c2d28720ea3c1f8c2b1,2020-09-14,3200,0,0010G3D6D50379A168S5322,2020-09-14T13:55:27Z,2020-09-07 10:49:06,103.119.140.3,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
a546203962b88771bb06faf8d6ec065e,2020-09-14,4338,0,8310G5C5I10188A168S5432,2020-09-14T16:17:38Z,2020-09-12 12:00:06,45.77.240.214,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
f8f122d50eba11c3af5607575b277bc6,2020-10-12,3934,0,439310I1G8G30794A168S24,2020-10-12T22:51:03Z,2020-10-05 08:41:31,123.195.46.238,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8485ae387a981d783f8764e508151cd9,2020-11-17,3495,0,5943410C9F1D70553A168S5,2020-11-17T11:00:42Z,2020-11-17 10:58:24,110.26.102.124,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
903356ae8ff820105d57f744c8a24396,2020-09-16,4326,0,62343S10G6C6C30070A1686,2020-09-16T00:02:46Z,2020-09-14 14:26:18,182.239.85.187,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
0a348ede8ac3768875037baca5de6e26,2020-09-28,3496,0,69435S10A1H5G70030A1686,2020-09-28T19:26:17Z,__STARROCKS_NULL__,3.113.125.45,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
43cf3ae60279360eab2d678461a565c3,2020-09-28,4585,0,5854510E8B8E60361A168S5,2020-09-28T16:08:07Z,2020-09-28 16:07:35,45.32.114.190,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
7a430339c10c642c4b2251756fd1b484,2020-12-23,3294,0,4923510F2F2G10446A168S5,2020-12-23T13:12:35Z,2020-08-03 17:35:45,5.149.253.57,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
d47619b92cebc6ebfa07969ab5370ae6,2021-01-11,5496,0,694510G2B2H90499A168S24,2021-01-11T03:14:19Z,__STARROCKS_NULL__,114.42.184.213,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
3fc0a5dc1f5757c71b88be8adbfd10e9,2020-10-26,4943,0,34945S810G7G6I80011A167,2020-10-26T10:10:38Z,__STARROCKS_NULL__,110.136.11.104,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
bf56a1b37b94243486b2034f8479c475,2020-10-26,4515,0,51544S810G2F6A60495A167,2020-10-26T17:58:40Z,2020-10-05 15:12:22,180.249.119.192,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
ecdcd675b3a4cbb5578baf72f255ec21,2020-11-05,3623,0,326310B7A4D30529A168S54,2020-11-05T17:25:50Z,2020-10-09 13:49:17,185.220.68.41,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
62021a18331216014fee6916d6ee9584,2020-11-14,4550,0,05544S10B8B3A20611A1686,2020-11-14T09:35:15Z,2020-11-09 19:47:04,42.74.2.53,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
18a9042b3fc5b02fe3d57fea87d6992f,2021-03-24,4155,0,55145S10D1C7G10266A1686,2021-03-24T02:13:02Z,2021-03-02 14:24:27,113.130.125.44,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
2835acf1b5aaa6ade0d10b4c977e912a,2021-04-09,5815,0,5185510H6I4B40248A168S5,2021-04-09T10:40:44Z,2021-04-08 13:44:39,180.243.2.140,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
4454c95ca2b2b298057cbcb3bdcbb566,2021-04-09,4562,0,26543S10F7I4A50054A1686,2021-04-09T19:38:11Z,2020-12-16 00:06:07,39.11.103.79,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
8617f303dd11780c5d48aedf0bd90823,2021-05-04,6254,0,45210B3H1E60031A168S363,2021-05-04T21:34:28Z,__STARROCKS_NULL__,27.53.128.176,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
aa108f56a10e75c1f20f27723ecac85f,2021-05-04,4878,0,8784510C7H7G50388A168S5,2021-05-04T19:49:46Z,2021-03-03 11:44:45,45.146.54.20,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
09060616068d2b9544dc33f2fbe4ce2d,2021-03-16,3313,0,31335S810G2I6H70531A167,2021-03-16T12:05:58Z,2021-03-12 12:09:08,183.89.99.220,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
59139a91a16c9b09a388091bdfe639de,2021-06-25,6445,0,54410E6G2B90057A168S563,2021-06-25T08:04:40Z,2021-06-24 23:36:34,39.10.64.105,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
b91a76b0b2fa7ce160212f53f3d2edba,2021-06-25,6329,0,9210I7F1I90250A168S1632,2021-06-25T13:28:59Z,2021-06-19 15:01:54,39.13.226.101,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
cd17d3ce3b64f227987cd92cd701cc58,2021-07-01,6491,0,1910D8E1G40357A168S5642,2021-07-01T23:46:12Z,2021-07-01 23:20:52,39.10.71.172,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
e562cd9c0768d5464b64cf61da7fc6bb,2021-07-26,6333,0,33363S810B8F5C40591A167,2021-07-26T07:56:53Z,2021-07-19 04:44:49,42.74.13.203,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
cfe795a0a3c7bc1683f2efd8837dde0c,2021-07-31,4765,0,567410A5D8C70444A168S54,2021-07-31T13:56:33Z,2021-07-17 14:46:52,45.133.181.36,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
3f78fa1cdb0e2fda88c2a935950ffdf1,2021-08-28,6798,0,89765S10G8E7A40123A1686,2021-08-28T15:22:09Z,2021-08-22 20:49:49,101.9.174.201,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
1e9f65024cd764a33b94a14b0e79f42d,2021-09-27,7084,0,48010D7C1B30281A168S573,2021-09-27T14:29:26Z,2021-09-22 02:14:39,42.189.156.91,,a168,age_sub_login,ods_a168_age_sub_login,2026-05-19T18:45:57Z
