resultwalletid,betwalletid,出现次数
-1,"2704688567,",17
-1,"2704672125,",17
-1,"2704679893,",17
-1,"2705003863,2705004036,",17
-1,"2704622393,",17
-1,"2704986002,",17
-1,"2705298084,",17
-1,"2704945273,",17
-1,"2704835769,",17
-1,"2705105244,",17
-1,"2705340027,2705340063,",17
-1,"2704692431,",17
-1,"2704985734,",17
-1,"2704870741,",17
-1,"2704689550,",17
-1,"2704633171,",17
-1,"2705025781,",17
-1,"2704842784,",17
-1,"2705127710,",17
-1,"2705074649,",17
-1,"2705087773,",17
-1,"2705008872,",17
-1,"2704995960,",17
-1,"2704990481,",17
-1,"2705259420,",17
-1,"2704644950,",17
-1,"2705155961,",17
-1,"2704941247,",17
-1,"2704691659,",17
-1,"2705288616,",17
-1,"2704674967,",17
-1,"2705040020,",17
-1,"2705203320,",17
-1,"2704868154,",17
-1,"2705154032,",17
-1,"2705060265,",17
-1,"2705202854,",16
-1,"2704998583,",16
-1,"2705012514,",16
-1,"2705264644,",16
-1,"2704624353,",16
-1,"2704602627,",16
-1,"2704711009,2704711078,",16
-1,"2704942559,",16
-1,"2705249287,",16
-1,"2705229846,",16
-1,"2704967719,",16
-1,"2705013913,",16
-1,"2705235360,",16
-1,"2704693597,",16
-1,"2704604206,",16
-1,"2705063209,",16
-1,"2705114953,",16
-1,"2705122638,",16
-1,"2704620568,",16
-1,"2705031697,",16
-1,"2704637483,",16
-1,"2704949556,",16
-1,"2704980326,",16
-1,"2705347183,",16
-1,"2705085132,",16
-1,"2705108928,",16
-1,"2705228672,",16
-1,"2704687504,",16
-1,"2704588653,",16
-1,"2705120021,",16
-1,"2705272877,",16
-1,"2704920144,",16
-1,"2705033958,",16
-1,"2704690640,",16
-1,"2704984663,",16
-1,"2704841871,",16
-1,"2705120032,",16
-1,"2705242052,",16
-1,"2704792749,",16
-1,"2704784583,",16
-1,"2705240610,",16
-1,"2704854071,",16
-1,"2704647680,",16
-1,"2704958573,",16
-1,"2705033559,",16
-1,"2704601787,",16
-1,"2704633165,",16
-1,"2705250041,",16
-1,"2705022125,",16
-1,"2704687629,",16
-1,"2704684116,",16
-1,"2705312742,",16
-1,"2704636576,",16
-1,"2705140697,",16
-1,"2705252035,",16
-1,"2705348475,",16
-1,"2704633365,",16
-1,"2704591192,",16
-1,"2704983810,",16
-1,"2704649536,",16
-1,"2705007936,",16
-1,"2704982554,",16
-1,"2704721631,",16
-1,"2705276366,",16
-1,"2704658803,",16
-1,"2704975345,",16
-1,"2704871556,",16
-1,"2705241309,",16
-1,"2704820637,",16
-1,"2704967654,",16
-1,"2705095333,",16
-1,"2705298850,",16
-1,"2705030497,",16
-1,"2705124383,",16
-1,"2704818801,2704818921,",16
-1,"2705312946,",16
-1,"2704962532,",16
-1,"2705239735,",16
-1,"2704671445,",16
-1,"2704589257,",16
-1,"2705062576,",16
-1,"2704654382,",16
-1,"2704984175,",16
-1,"2705290273,",16
-1,"2705103362,",16
-1,"2704821579,",16
-1,"2704866132,",16
-1,"2704869527,",16
-1,"2705304832,",16
-1,"2705100759,",16
-1,"2704652761,",16
-1,"2704975540,",16
-1,"2704970486,",16
-1,"2704969002,",16
-1,"2704688687,",16
-1,"2705156614,",16
-1,"2705096314,",16
-1,"2705310262,",16
-1,"2705233790,",16
-1,"2704672418,",16
-1,"2705171054,",16
-1,"2705002996,",16
-1,"2704597884,",16
-1,"2704893547,",16
-1,"2705083097,",16
-1,"2704652666,",16
-1,"2704889864,",16
-1,"2705250035,",16
-1,"2704640545,",16
-1,"2705239701,",16
-1,"2704653598,",16
-1,"2704892998,",16
-1,"2704594379,",16
-1,"2704666129,",16
-1,"2705114988,",16
-1,"2705337192,",16
-1,"2705358580,",16
-1,"2704706970,",16
-1,"2705267801,",16
-1,"2704656119,",15
-1,"2704889338,",15
-1,"2704675268,",15
-1,"2704890145,2704890343,",15
-1,"2705055575,",15
-1,"2705065831,",15
-1,"2704839665,",15
-1,"2705007540,",15
-1,"2704848679,",15
-1,"2705054025,",15
-1,"2705114164,",15
-1,"2705199141,",15
-1,"2705104308,",15
-1,"2704635706,",15
-1,"2704889284,",15
-1,"2705312148,",15
-1,"2704948207,",15
-1,"2704754541,",15
-1,"2705290914,",15
-1,"2704628401,",15
-1,"2704966467,",15
-1,"2704729442,",15
-1,"2704921464,",15
-1,"2705029879,",15
-1,"2704694770,",15
-1,"2705315562,",15
-1,"2705309110,",15
-1,"2704748380,",15
-1,"2705232685,",15
-1,"2705028572,",15
-1,"2705272407,",15
-1,"2704939846,",15
-1,"2705269056,",15
-1,"2704966426,",15
-1,"2704676128,",15
-1,"2705303927,",15
-1,"2705016522,2705016549,",15
-1,"2704689735,",15
-1,"2704936365,",15
-1,"2704870845,",15
-1,"2704752570,",15
-1,"2705019928,",15
-1,"2704648448,",15
-1,"2705204120,",15
-1,"2705319652,",15
-1,"2705011335,",15
-1,"2705036841,",15
-1,"2704600788,",15
-1,"2705002776,",15
-1,"2705036969,",15
-1,"2705335134,",15
-1,"2704944866,",15
-1,"2704663462,",15
-1,"2704772311,",15
-1,"2704998554,",15
-1,"2704936552,",15
-1,"2705267715,",15
-1,"2705363704,",15
-1,"2705141992,",15
-1,"2705254795,",15
-1,"2704719876,",15
-1,"2704597751,",15
-1,"2705348413,",15
-1,"2705150046,",15
-1,"2704737986,",15
-1,"2705134343,",15
-1,"2705322612,",15
-1,"2705235521,",15
-1,"2704817424,",15
-1,"2705333245,",15
-1,"2705339157,",15
-1,"2704614042,",15
-1,"2705277308,",15
-1,"2704621705,",15
-1,"2704826902,",15
-1,"2705289383,",15
-1,"2705321269,",15
-1,"2705033566,",15
-1,"2705316759,",15
-1,"2705349591,",15
-1,"2704731296,",15
-1,"2705268383,",15
-1,"2704805548,",15
-1,"2705273631,2705273656,",15
-1,"2705271702,",15
-1,"2704729222,",15
-1,"2704650353,",15
-1,"2704937277,2704937287,",15
-1,"2705123360,",15
-1,"2704851875,",15
-1,"2704680918,",15
-1,"2705258206,",15
-1,"2704938422,2704938517,",15
-1,"2705111577,",15
-1,"2704799204,",15
-1,"2704732516,",15
-1,"2705079560,",15
-1,"2704875667,",15
-1,"2704627524,",15
-1,"2705278003,",15
-1,"2705274958,2705275042,",15
-1,"2705126019,",15
-1,"2705345052,",15
-1,"2705001364,",15
-1,"2705150624,",15
-1,"2704845152,",15
-1,"2704929614,",15
-1,"2704670478,",15
-1,"2705344972,2705345079,",15
-1,"2705342839,",15
-1,"2704946699,",15
-1,"2705352293,",15
-1,"2704619565,",15
-1,"2705103379,",15
-1,"2704882922,",15
-1,"2704643901,",15
-1,"2705238371,",15
-1,"2705301101,2705301212,",15
-1,"2704639471,",15
-1,"2704713580,",15
-1,"2705032751,",15
-1,"2704928438,",14
-1,"2704629517,",14
-1,"2704997117,",14
-1,"2705298146,",14
-1,"2705277211,",14
-1,"2705014458,",14
-1,"2705271756,",14
-1,"2704603407,",14
-1,"2705314580,",14
-1,"2705022144,",14
-1,"2705118182,",14
-1,"2705010209,",14
-1,"2704736924,",14
-1,"2704799173,",14
-1,"2704679017,",14
-1,"2705366234,",14
-1,"2704808696,",14
-1,"2705248338,",14
-1,"2704617818,",14
-1,"2704947020,",14
-1,"2705209547,",14
-1,"2705325000,2705325105,",14
-1,"2704966430,",14
-1,"2705293429,2705293641,",14
-1,"2704744556,",14
-1,"2705130579,",14
-1,"2704938697,",14
-1,"2704635001,",14
-1,"2705276537,",14
-1,"2704871512,2704871683,",14
-1,"2704832745,",14
-1,"2704627409,",14
-1,"2704878345,",14
-1,"2705266204,",14
-1,"2704849431,",14
-1,"2704611094,",14
-1,"2704626493,",14
-1,"2705061644,",14
-1,"2704844321,",14
-1,"2704900396,",14
-1,"2705300358,",14
-1,"2705296557,",14
-1,"2705027153,",14
-1,"2704844522,",14
-1,"2704890483,",14
-1,"2704708804,",14
-1,"2705025838,",14
-1,"2704913978,",14
-1,"2704646854,",14
-1,"2704946207,",14
-1,"2705028108,",14
-1,"2704909661,",14
-1,"2704716423,",14
-1,"2704686361,",14
-1,"2705265590,",14
-1,"2704718968,",14
-1,"2704729260,",14
-1,"2705081980,",14
-1,"2704945554,",14
-1,"2705035877,",14
-1,"2704888250,",14
-1,"2705230431,",14
-1,"2705295835,",14
-1,"2705365586,",14
-1,"2705115732,",14
-1,"2705267105,",14
-1,"2704831166,",14
-1,"2705084216,",14
-1,"2705118973,",14
-1,"2704604175,",14
-1,"2705350535,",14
-1,"2704727518,",14
-1,"2705076877,",14
-1,"2705213671,",14
-1,"2705170421,",14
-1,"2705048471,",14
-1,"2705256922,",14
-1,"2704667110,",14
-1,"2705015246,",14
-1,"2705301993,",14
-1,"2705320374,",14
-1,"2704806402,",14
-1,"2704928664,",14
-1,"2704668111,",14
-1,"2704634055,",14
-1,"2705329645,",14
-1,"2705240675,",14
-1,"2704634121,",14
-1,"2704800172,",14
-1,"2704792889,2704793012,",14
-1,"2705129949,",14
-1,"2704800678,",14
-1,"2705358008,",14
-1,"2705026951,",14
-1,"2704943406,",14
-1,"2705081419,",14
-1,"2704843725,",14
-1,"2704875349,2704875448,",14
-1,"2704736751,",14
-1,"2704895445,",14
-1,"2704721758,",14
-1,"2704830283,",14
-1,"2704879270,",14
-1,"2705311046,",14
-1,"2704601794,",14
-1,"2704602595,",14
-1,"2704838930,",13
-1,"2705117551,",13
-1,"2704847087,",13
-1,"2705068254,",13
-1,"2704623391,",13
-1,"2704830191,",13
-1,"2705302208,",13
-1,"2705323115,",13
-1,"2704946654,",13
-1,"2705024897,",13
-1,"2704939998,",13
-1,"2705132898,",13
-1,"2704688704,",13
-1,"2705132987,",13
-1,"2704697600,",13
-1,"2705320470,",13
-1,"2704918219,",13
-1,"2705099768,",13
-1,"2705034592,",13
-1,"2705292811,",13
-1,"2705037968,",13
-1,"2705049755,",13
-1,"2705010463,",13
-1,"2704699467,",13
-1,"2704828522,",13
-1,"2704836282,",13
-1,"2704945187,",13
-1,"2704882387,",13
-1,"2705100682,",13
-1,"2705182634,",13
-1,"2704614944,",13
-1,"2704942268,",13
-1,"2705020760,",13
-1,"2704948785,",13
-1,"2705029275,",13
-1,"2705274245,",13
-1,"2704946239,",13
-1,"2705025983,",13
-1,"2704934436,",13
-1,"2705092632,",13
-1,"2704651293,",13
-1,"2705030466,",13
-1,"2705077413,",13
-1,"2704783613,",13
-1,"2704885329,",13
-1,"2704937702,",13
-1,"2705119172,",13
-1,"2705260306,",13
-1,"2704642040,",13
-1,"2704730319,",13
-1,"2704688449,",13
-1,"2705268529,",13
-1,"2705196483,",13
-1,"2705078082,",13
-1,"2704644082,",13
-1,"2704794617,",13
-1,"2704859757,",13
-1,"2704937394,",13
-1,"2705325185,",13
-1,"2704660494,",13
-1,"2704986736,",13
-1,"2704646755,",13
-1,"2705027201,",13
-1,"2705046054,",13
-1,"2704735151,",13
-1,"2704985752,",13
-1,"2705274439,",13
-1,"2705237272,",13
-1,"2705120764,",13
-1,"2704731322,",13
-1,"2704678048,",13
-1,"2704695459,",13
-1,"2705284470,",13
-1,"2705028203,",13
-1,"2704944138,",13
-1,"2705256880,",13
-1,"2704591218,",13
-1,"2705298934,",13
-1,"2704781564,",13
-1,"2705272430,",13
-1,"2705143240,",13
-1,"2704886391,",13
-1,"2705082251,",13
-1,"2704734224,",13
-1,"2704612073,",13
-1,"2705294431,",13
-1,"2704586802,",13
-1,"2705130694,",13
-1,"2704616992,",13
-1,"2705218578,",13
-1,"2705359056,",13
-1,"2704865627,",13
-1,"2704627353,2704627482,",13
-1,"2705281874,",13
-1,"2704594350,",13
-1,"2704669736,",13
-1,"2704794321,",13
-1,"2704729384,",13
-1,"2705298157,",13
-1,"2704758630,",13
-1,"2704949723,",13
-1,"2705144514,",13
-1,"2704915022,",13
-1,"2704637592,",13
-1,"2704646695,",13
-1,"2704615969,",13
-1,"2704788863,",13
-1,"2705127745,",13
-1,"2705079881,",13
-1,"2705290302,",13
-1,"2705019083,",13
-1,"2705017795,",13
-1,"2705238087,",13
-1,"2704982058,",13
-1,"2705129251,",13
-1,"2705087169,",13
-1,"2705028248,",13
-1,"2704631404,",13
-1,"2705055363,",13
-1,"2704645878,",13
-1,"2705021489,",13
-1,"2705027864,",13
-1,"2705038864,",13
-1,"2704677111,",13
-1,"2704938447,",13
-1,"2705119936,",13
-1,"2704633326,",13
-1,"2704988675,",13
-1,"2705213047,",12
-1,"2704618752,",12
-1,"2704593468,",12
-1,"2705355293,",12
-1,"2705021052,",12
-1,"2704983839,",12
-1,"2705005371,",12
-1,"2704609907,",12
-1,"2704983857,",12
-1,"2705146122,",12
-1,"2704964757,",12
-1,"2705208450,",12
-1,"2704974110,",12
-1,"2704610937,",12
-1,"2704687511,",12
-1,"2705350451,",12
-1,"2705035500,",12
-1,"2704961167,",12
-1,"2705145119,",12
-1,"2704950068,",12
-1,"2704698465,2704698548,",12
-1,"2704989288,",12
-1,"2705112424,",12
-1,"2705142488,2705142537,",12
-1,"2705169912,",12
-1,"2704653424,",12
-1,"2704963725,",12
-1,"2705306752,",12
-1,"2705285956,",12
-1,"2704940957,",12
-1,"2705272911,",12
-1,"2704630447,",12
-1,"2704967517,",12
-1,"2705088024,",12
-1,"2705068457,",12
-1,"2705279424,",12
-1,"2705139997,",12
-1,"2704738050,",12
-1,"2705067171,",12
-1,"2704881168,",12
-1,"2704975423,",12
-1,"2705251397,",12
-1,"2705363449,",12
-1,"2705275009,",12
-1,"2705303118,",12
-1,"2704868139,",12
-1,"2705090736,",12
-1,"2704732080,",12
-1,"2704681639,2704681925,",12
-1,"2704723637,",12
-1,"2704607281,",12
-1,"2704889220,",12
-1,"2705078838,",12
-1,"2704973858,",12
-1,"2705141271,",12
-1,"2705149403,",12
-1,"2704674060,",12
-1,"2705073376,2705073510,",12
-1,"2705153949,",12
-1,"2705362541,",12
-1,"2704933204,",12
-1,"2705038135,",12
-1,"2704920432,",12
-1,"2705101755,",12
-1,"2705081636,",12
-1,"2705143312,",12
-1,"2704884621,",12
-1,"2705312975,",12
-1,"2705076308,",12
-1,"2705235969,",12
-1,"2704995623,",12
-1,"2705297201,",12
-1,"2704635657,",12
-1,"2704838074,",12
-1,"2704876659,",12
-1,"2705362528,",12
-1,"2704901957,",12
-1,"2705185027,",12
-1,"2705143808,",12
-1,"2704757734,",12
-1,"2704972956,",12
-1,"2705092384,",12
-1,"2705202330,",12
-1,"2705301342,",12
-1,"2705120798,",12
-1,"2704889448,",12
-1,"2704646810,",12
-1,"2705047699,",12
-1,"2705024547,",12
-1,"2705254038,",12
-1,"2704758865,",12
-1,"2704617938,",12
-1,"2705029284,",12
-1,"2704831031,",12
-1,"2705264141,",12
-1,"2705239017,",12
-1,"2705141952,",12
-1,"2705297214,",12
-1,"2704745464,",12
-1,"2704689485,",12
-1,"2705237774,",12
-1,"2705062450,",12
-1,"2704966328,",12
-1,"2704824138,",12
-1,"2705256168,",12
-1,"2704656129,",12
-1,"2705129961,",12
-1,"2704893458,",12
-1,"2704939680,",12
-1,"2705048552,",12
-1,"2704943518,2704943841,",12
-1,"2704836325,",12
-1,"2704954880,",12
-1,"2704969009,",12
-1,"2705305948,",12
-1,"2705138044,",12
-1,"2704801551,",12
-1,"2705357848,",12
-1,"2705054714,",12
-1,"2705066898,",12
-1,"2705298782,",12
-1,"2705088903,",12
-1,"2704599810,",12
-1,"2704840559,",11
-1,"2704915998,",11
-1,"2704606464,",11
-1,"2705087181,",11
-1,"2704678929,",11
-1,"2705321136,",11
-1,"2704718992,",11
-1,"2704853008,",11
-1,"2705352352,",11
-1,"2704656912,",11
-1,"2704732107,",11
-1,"2705259488,",11
-1,"2704668901,",11
-1,"2704674349,",11
-1,"2704979186,",11
-1,"2705127735,",11
-1,"2705303282,",11
-1,"2704732290,",11
-1,"2705110560,",11
-1,"2705056518,",11
-1,"2705114026,",11
-1,"2704641389,",11
-1,"2704651297,",11
-1,"2705201414,",11
-1,"2705283944,",11
-1,"2705141785,",11
-1,"2705084210,",11
-1,"2705263338,",11
-1,"2705318687,",11
-1,"2705315785,",11
-1,"2705032874,",11
-1,"2705260332,",11
-1,"2704695634,",11
-1,"2705055206,",11
-1,"2705093463,",11
-1,"2705275690,",11
-1,"2705273655,",11
-1,"2704602456,2704602592,",11
-1,"2704919072,",11
-1,"2705313861,",11
-1,"2705134976,",11
-1,"2705237770,",11
-1,"2704762032,",11
-1,"2704987769,",11
-1,"2704966267,",11
-1,"2705064505,",11
-1,"2704845230,",11
-1,"2704899777,",11
-1,"2705058366,",11
-1,"2705115600,",11
-1,"2704731385,",11
-1,"2704608093,",11
-1,"2705304177,",11
-1,"2704729236,",11
-1,"2705124431,",11
-1,"2704692712,",11
-1,"2705037461,",11
-1,"2705034928,",11
-1,"2704702275,",11
-1,"2705153986,",11
-1,"2704825782,",11
-1,"2705011262,",11
-1,"2705076876,",11
-1,"2705200801,",11
-1,"2704931810,",11
-1,"2704964905,",11
-1,"2705023619,",11
-1,"2704636534,",11
-1,"2705139431,",11
-1,"2704691448,",11
-1,"2705338291,",11
-1,"2704819054,",11
-1,"2705035866,",11
-1,"2704797064,",11
-1,"2704885790,",11
-1,"2704686397,",11
-1,"2705151399,",11
-1,"2704715499,",11
-1,"2705141882,",11
-1,"2705297260,",11
-1,"2705100824,",11
-1,"2705091636,",11
-1,"2705245915,",11
-1,"2705016886,",11
-1,"2704736294,",11
-1,"2705258870,",11
-1,"2705017843,",11
-1,"2704835775,",11
-1,"2705195156,",11
-1,"2704793195,",11
-1,"2704822488,",11
-1,"2704639581,",11
-1,"2705306755,",11
-1,"2704883208,",11
-1,"2705215715,",11
-1,"2704990383,",11
-1,"2705090749,",11
-1,"2705114970,",11
-1,"2704932995,",11
-1,"2704672410,",11
-1,"2705078594,",11
-1,"2704951678,",11
-1,"2704829326,",11
-1,"2704771119,",11
-1,"2705116731,",11
-1,"2704953365,",11
-1,"2705060326,",11
-1,"2705291899,",11
-1,"2704657830,",11
-1,"2704605046,",11
-1,"2705064505,2705064783,",11
-1,"2705353707,",11
-1,"2704962379,",11
-1,"2705127684,",11
-1,"2705198088,",11
-1,"2705078641,",11
-1,"2704937460,",11
-1,"2705246007,",11
-1,"2704776163,",11
-1,"2705020884,",11
-1,"2704840528,",11
-1,"2705304967,",11
-1,"2704981264,",11
-1,"2704981435,",11
-1,"2704966666,",11
-1,"2705064339,",11
-1,"2705087773,2705087848,",11
-1,"2705232120,",11
-1,"2705238353,",11
-1,"2705342065,",11
-1,"2705119126,",11
-1,"2705113396,",11
-1,"2704639592,",11
-1,"2704890242,",11
-1,"2705245292,",11
-1,"2705066320,",11
-1,"2705027278,",11
-1,"2705149389,",11
-1,"2705115761,",10
-1,"2705363629,",10
-1,"2705063579,",10
-1,"2704975384,",10
-1,"2705026402,",10
-1,"2704839023,",10
-1,"2704959696,",10
-1,"2705049025,",10
-1,"2705124449,",10
-1,"2704645838,",10
-1,"2705114786,",10
-1,"2704825980,",10
-1,"2704907712,",10
-1,"2705291064,",10
-1,"2705065940,",10
-1,"2705344115,",10
-1,"2704710920,",10
-1,"2704619724,",10
-1,"2705264010,",10
-1,"2705200221,",10
-1,"2705269673,2705269749,",10
-1,"2705331461,",10
-1,"2705265600,",10
-1,"2705018953,2705019015,",10
-1,"2705020947,",10
-1,"2704607344,",10
-1,"2704968931,",10
-1,"2704795743,",10
-1,"2705012899,",10
-1,"2705133646,",10
-1,"2705038172,",10
-1,"2704825921,",10
-1,"2704886832,",10
-1,"2704842921,",10
-1,"2704908766,",10
-1,"2705044909,",10
-1,"2704943277,",10
-1,"2705211135,",10
-1,"2704985869,",10
-1,"2704829521,",10
-1,"2705212656,",10
-1,"2704652756,",10
-1,"2705352424,",10
-1,"2704892321,",10
-1,"2705128487,",10
-1,"2705110403,",10
-1,"2705134364,",10
-1,"2704668873,",10
-1,"2704833553,",10
-1,"2705021291,",10
-1,"2705105963,",10
-1,"2705071028,",10
-1,"2705320448,",10
-1,"2705312181,",10
-1,"2704728674,",10
-1,"2705055344,",10
-1,"2705330555,",10
-1,"2704892261,2704892471,",10
-1,"2704882479,",10
-1,"2705028157,",10
-1,"2705248325,",10
-1,"2704939596,2704939607,2704939766,",10
-1,"2705169289,",10
-1,"2704942279,",10
-1,"2705120859,",10
-1,"2704800689,",10
-1,"2705046038,",10
-1,"2705013743,",10
-1,"2705334186,",10
-1,"2705260992,",10
-1,"2704971772,",10
-1,"2705040836,",10
-1,"2704891773,",10
-1,"2705045476,",10
-1,"2704734750,",10
-1,"2704662393,",10
-1,"2704986880,",10
-1,"2705199678,",10
-1,"2704956028,",10
-1,"2705032621,",10
-1,"2705304005,",10
-1,"2704837415,",10
-1,"2705352498,",10
-1,"2705066836,",10
-1,"2704853008,2704853044,",10
-1,"2705129871,",10
-1,"2704723519,",10
-1,"2704776059,",10
-1,"2705213225,",10
-1,"2704668626,",10
-1,"2705131422,",10
-1,"2704731092,",10
-1,"2705075828,",10
-1,"2705024459,",10
-1,"2704669511,",10
-1,"2704882262,",10
-1,"2704687637,",10
-1,"2705321060,",10
-1,"2705076306,",10
-1,"2704964353,",10
-1,"2705106129,",10
-1,"2705097114,",10
-1,"2704951551,",10
-1,"2704941013,2704941208,",10
-1,"2705247816,",10
-1,"2704934378,",10
-1,"2705066008,",10
-1,"2704946497,",10
-1,"2704728487,",10
-1,"2705081380,2705081636,",10
-1,"2705097344,",10
-1,"2704604201,",10
-1,"2705246743,",10
-1,"2705348341,",10
-1,"2705198616,",10
-1,"2704970274,",10
-1,"2705120069,",10
-1,"2705079226,",10
-1,"2705074530,",10
-1,"2705084071,2705084105,",10
-1,"2704656055,",10
-1,"2704961163,",10
-1,"2704734051,2704734285,",10
-1,"2705105198,",10
-1,"2705196077,",10
-1,"2705266376,",10
-1,"2704630463,",10
-1,"2705062458,",10
-1,"2704733217,",10
-1,"2705065055,",10
-1,"2705098890,",10
-1,"2704929666,",10
-1,"2704970412,",10
-1,"2705367353,",10
-1,"2704642229,",10
-1,"2705123522,",10
-1,"2705003912,",10
-1,"2705153343,",10
-1,"2704711827,",10
-1,"2704747490,",10
-1,"2705003012,",10
-1,"2705137386,",10
-1,"2704688725,",10
-1,"2705016112,",10
-1,"2705036126,",10
-1,"2704852213,",10
-1,"2704718092,",10
-1,"2704718128,",10
-1,"2704831138,",10
-1,"2704729759,",10
-1,"2705129960,",10
-1,"2705019873,",10
-1,"2704930648,",10
-1,"2704660702,",10
-1,"2704710061,",10
-1,"2704674968,",10
-1,"2704631752,",10
-1,"2705156721,",10
-1,"2705201803,",10
-1,"2705321440,",10
-1,"2705121761,",10
-1,"2704775225,",10
-1,"2704892261,",10
-1,"2705046681,",10
-1,"2704647662,",10
-1,"2705072312,",10
-1,"2704620442,",10
-1,"2704919074,",10
-1,"2705071003,",10
-1,"2704888413,",10
-1,"2705345267,",10
-1,"2705245164,",10
-1,"2705346284,",10
-1,"2704807586,",10
-1,"2704959597,",10
-1,"2704826819,",10
-1,"2705301223,",10
-1,"2705019100,",10
-1,"2705139441,",10
-1,"2704635853,",10
-1,"2704843682,",10
-1,"2705032584,2705032654,",10
-1,"2705345066,",10
-1,"2704767875,",10
-1,"2705076683,",10
-1,"2705075826,",10
-1,"2705350656,",10
-1,"2705115079,",10
-1,"2705319509,",10
-1,"2705282506,",10
-1,"2704948451,",10
-1,"2704777285,",9
-1,"2704679844,",9
-1,"2705140141,",9
-1,"2705202480,",9
-1,"2704734107,",9
-1,"2705061730,",9
-1,"2705295882,",9
-1,"2705207815,",9
-1,"2705290245,",9
-1,"2705075679,",9
-1,"2705271709,",9
-1,"2705019997,",9
-1,"2704699310,",9
-1,"2705137294,",9
-1,"2705125321,",9
-1,"2705152595,",9
-1,"2704703217,",9
-1,"2705308381,",9
-1,"2704607346,",9
-1,"2704667843,",9
-1,"2705270518,",9
-1,"2705107937,",9
-1,"2704588635,",9
-1,"2705358156,",9
-1,"2705225585,",9
-1,"2705023457,",9
-1,"2704887616,",9
-1,"2705135737,2705135829,",9
-1,"2705297264,",9
-1,"2705295086,",9
-1,"2704675985,",9
-1,"2704688673,",9
-1,"2704637552,",9
-1,"2705155416,",9
-1,"2704587450,",9
-1,"2705003869,",9
-1,"2704873625,2704873748,",9
-1,"2704991530,",9
-1,"2705057662,",9
-1,"2704843581,",9
-1,"2705310287,",9
-1,"2705023377,",9
-1,"2704660414,",9
-1,"2705128540,",9
-1,"2705304962,",9
-1,"2704878417,2704878532,",9
-1,"2705007652,",9
-1,"2705307556,",9
-1,"2705113320,",9
-1,"2705002985,",9
-1,"2704670646,",9
-1,"2705114106,",9
-1,"2705257536,2705257587,2705257624,",9
-1,"2705238493,",9
-1,"2704721991,",9
-1,"2705043563,",9
-1,"2705216966,",9
-1,"2704644024,",9
-1,"2704798609,",9
-1,"2705133545,",9
-1,"2704820415,",9
-1,"2704676887,",9
-1,"2704967399,",9
-1,"2704928391,",9
-1,"2704818596,",9
-1,"2705215202,",9
-1,"2704957189,",9
-1,"2704958527,",9
-1,"2704692536,",9
-1,"2704837366,",9
-1,"2704619789,",9
-1,"2704990473,",9
-1,"2705012854,",9
-1,"2705288033,",9
-1,"2705319431,",9
-1,"2704934391,",9
-1,"2704679844,2704679861,",9
-1,"2704801813,",9
-1,"2705291010,",9
-1,"2704658313,",9
-1,"2704773428,",9
-1,"2704927226,",9
-1,"2705078726,",9
-1,"2704884228,",9
-1,"2704975325,",9
-1,"2704946496,",9
-1,"2704977698,",9
-1,"2705126780,",9
-1,"2704883963,",9
-1,"2705131308,2705131477,",9
-1,"2704841202,2704841292,",9
-1,"2704609102,",9
-1,"2704969171,",9
-1,"2704846072,2704846183,",9
-1,"2704817365,",9
-1,"2705031566,",9
