__source_pk,dt,id,gtype,set01,set02,set03,set04,set05,set06,set07,set08,set09,set10,set11,set12,set13,set14,status,sort,source_db,source_table,ods_table_name,sync_time
7f100b7b36092fb9b06dfb4fac360931,2026-07-23,271,102,"1100,110000","1100,110000","1100,15000","1100,110000","1100,110000",,,,,,,,,,1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
812b4ba287f5ee0bc9d43bbf5bbe87fb,2026-07-23,95,104,"30000,3000000","30000,3000000","30000,1500000","30000,600000","30000,500000","30000,400000","30000,250000","30000,250000","30000,200000","30000,150000","30000,100000","30000,60000","30000,50000","20000,20000",1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
82cec96096d4281b7c95cd7e74623496,2026-07-23,355,106,"20,50000","20,50000","20,7500","20,4000","20,2000",,,,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
84d9ee44e457ddef7f2c4f25dc8fa865,2026-07-23,199,110,"10,100000","10,100000","10,100000","10,100000","10,10000","10,10000","10,10000","10,10000","10,5000","10,3000","10,3000","10,3000","10,2000","10,1000",1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
85d8ce590ad8981ca2c8286f79f59954,2026-07-23,197,106,"10,100000","10,100000","10,12500","10,10000","10,5000",,,,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8613985ec49eb8f757ae6439e879bb2a,2026-07-23,90,103,"300000,30000000","300000,30000000","300000,15000000","300000,6000000","300000,3750000","300000,2750000","300000,1800000","300000,900000",,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8d7d8ee069cb0cbbf816bbb65d56947e,2026-07-23,428,107,"100,50000","100,50000","100,12500","100,18500","100,50000","100,50000","100,50000",,,,,,,,1,37,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8dd48d6a2e2cad213179a3992c0be53c,2026-07-23,354,105,"20,50000","20,50000","20,10000",,,,,,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8e296a067a37563370ded05f5a3bf3ec,2026-07-23,25,103,"200,20000","200,20000","200,10000","200,4000","200,2500","200,1900","200,1200","200,600",,,,,,,1,18,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8ebda540cbcc4d7336496819a46a1b68,2026-07-23,611,102,"0,0","0,0","0,0","0,0","0,0",,,,,,,,,,1,1,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
903ce9225fca3e988c2af215d4e544d3,2026-07-23,143,103,"5,500","5,500","5,250","5,100","5,70","5,50","5,30","5,20",,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9872ed9fc22fc182d371c3e9ed316094,2026-07-23,186,103,"1000,30000","1000,30000","1000,15000","1000,6000","1000,3750","1000,2750","1000,1800","900,900",,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9bf31c7ff062936a96d3c8bd1f8f2ff3,2026-07-23,15,104,"30,3000","30,3000","30,1500","30,600","30,500","30,400","30,250","30,250","30,200","30,150","30,100","30,60","30,50","20,20",1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9fc3d7152ba9336a670e36d0ed79bc43,2026-07-23,133,107,"300,30000","300,30000","300,7500","300,10500","300,30000","300,30000","300,30000",,,,,,,,1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a0a080f42e6f13b3a2df133f073095dd,2026-07-23,122,107,"50000,5000000","50000,5000000","50000,1250000","50000,1700000","50000,5000000","50000,5000000","50000,5000000",,,,,,,,1,28,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a532400ed62e772b9dc0b86f46e583ff,2026-07-23,637,105,"20,2000","20,2000","20,400",,,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a5e00132373a7031000fd987a3c9f87b,2026-07-23,146,106,"5,500","5,500","5,65","5,100","5,30",,,,,,,,,,1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a7aeed74714116f3b292a982238f83d2,2026-07-23,576,112,"1,2500","1,2500",,,,,,,,,,,,,1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a97da629b098b75c294dffdc3e463904,2026-07-23,107,106,"10,1000","10,1000","10,125","10,100","10,50",,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ad61ab143223efbc24c7d2583be69251,2026-07-23,74,102,"30000,3000000","30000,3000000","30000,400000","30000,3000000","30000,3000000",,,,,,,,,,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ba2fd310dcaa8781a9a652a31baf3c68,2026-07-23,524,105,"1000,3000000","1000,3000000","1000,600000",,,,,,,,,,,,1,46,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
bcbe3365e6ac95ea2c0343a2395834dd,2026-07-23,222,108,"30,3000","30,3000","30,1000","30,300",,,,,,,,,,,1,10,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c042f4db68f23406c6cecf84a7ebb0fe,2026-07-23,332,112,"10,1000","10,1000",,,,,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c203d8a151612acf12457e4d67635a95,2026-07-23,442,113,"200,100000","200,100000","200,20000","200,2000",,,,,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c3992e9a68c5ae12bd18488bc579b30d,2026-07-23,602,101,"1000,10000","1000,10000","1000,1250","950,950","1000,10000","950,2500","950,950","950,2000","950,950","100,333","0,0","1,100","0,0",,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c52f1bd66cc19d05628bd8bf27af3ad6,2026-07-23,254,103,"1000,100000","1000,100000","1000,50000","1000,20000","1000,12500","1000,9500","1000,6000","1000,3000",,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c7635bfd99248a2cdef8249ef7bfbef4,2026-07-23,1124,112,"3000,300000","3000,300000",,,,,,,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
cedebb6e872f539bef8c3f919874e9d7,2026-07-23,183,110,"20000,2000000","20000,2000000","20000,2000000","20000,200000","20000,2000000","20000,200000","20000,200000","20000,200000","20000,100000","20000,60000","20000,60000","20000,60000","20000,40000","20000,20000",1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d64a340bcb633f536d56e51874281454,2026-07-23,530,105,"5,75000","5,75000","5,15000",,,,,,,,,,,,1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d86ea612dec96096c5e0fcc8dd42ab6d,2026-07-23,603,101,"500,20000","500,20000","500,2500","500,1900","500,20000","500,5000","500,1900","500,4000","500,1900","500,666","0,0","1,200","0,0",,1,27,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
dd458505749b2941217ddd59394240e8,2026-07-23,568,110,"1,15000","1,15000","1,15000","1,1500","1,1500","1,1500","1,1500","1,1500","1,750","1,450","1,450","1,450","1,300",,1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e165421110ba03099a1c0393373c5b43,2026-07-23,233,108,"10000,1000000","10000,1000000","10000,333333","10000,100000",,,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e2c420d928d4bf8ce0ff2ec19b371514,2026-07-23,71,101,"5000000,500000000","5000000,500000000","5000000,62500000","5000000,45500000","5000000,500000000","5000000,125000000","5000000,45500000","5000000,100000000","5000000,45500000","5000000,16666666","0,0","1,5000000","0,0","500000,45500000",1,59,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eae27d77ca20db309e056e3d2dcd7d69,2026-07-23,205,106,"10,3000","10,3000","10,375","10,300","10,150",,,,,,,,,,1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ec8956637a99787bd197eacd77acce5e,2026-07-23,102,104,"5000000,200000000","5000000,200000000","5000000,100000000","5000000,40000000","5000000,34000000","5000000,25000000","5000000,17000000","5000000,15000000","5000000,12000000","5000000,9000000","5000000,7500000","4000000,4000000","4000000,4000000","2000000,2000000",1,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ed3d2c21991e3bef5e069713af9fa6ca,2026-07-23,98,104,"200000,20000000","200000,20000000","200000,10000000","200000,4000000","200000,3400000","200000,2500000","200000,1700000","200000,1500000","200000,1200000","200000,900000","200000,750000","200000,400000","200000,400000","200000,200000",1,41,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
eda80a3d5b344bc40f3bc04f65b7a357,2026-07-23,267,101,"3400,340000","3400,340000","3400,45000","3400,30000","3400,340000","3400,85000","3400,30000","3400,68000","3400,30000","3400,11333","0,0","1,3400","0,0","300,30000",1,40,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
f2217062e9a397a1dca429e7d70bc6ca,2026-07-23,149,108,"1,100","1,100","1,33","1,10",,,,,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
fc221309746013ac554571fbd180e1c8,2026-07-23,181,106,"20000,2000000","20000,2000000","20000,250000","20000,1250000","20000,1000000",,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
01f78be6f7cad02658508fe4616098a9,2026-07-23,550,110,"1,10000","1,10000","1,10000","1,1000","1,10000","1,1000","1,1000","1,1000","1,500","1,300","1,300","1,300","1,200",,1,44,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
03c6b06952c750899bb03d998e631860,2026-07-23,252,101,"100,2500","100,2500","100,350","100,250","100,2500","100,625","100,250","100,500","100,250","50,83","0,0","1,25","0,0","10,250",1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
0eec27c419d0fe24e53c90338cdc8bc6,2026-07-23,1117,104,"3000,300000","3000,300000","3000,150000","3000,60000","3000,50000","3000,37500","3000,25000","3000,20000","3000,15000","3000,12500","3000,10000","3000,6000","3000,5000","2000,2000",1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
11b9842e0a271ff252c1903e7132cd68,2026-07-23,303,107,"1400,140000","1400,140000","1400,35000","1400,50000","1400,140000","1400,140000","1400,140000",,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
13f9896df61279c928f19721878fac41,2026-07-23,346,113,"5000,500000","5000,500000","5000,100000","5000,10000",,,,,,,,,,,1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1543843a4723ed2ab08e18053ae6dc5b,2026-07-23,395,106,"5,5000","5,5000","5,650","5,1000","5,300",,,,,,,,,,1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
18997733ec258a9fcaf239cc55d53363,2026-07-23,427,107,"100,30000","100,30000","100,7500","100,10500","100,30000","100,30000","100,30000",,,,,,,,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1bb91f73e9d31ea2830a5e73ce3ed328,2026-07-23,558,113,"2,50000","2,50000","2,10000","2,1000",,,,,,,,,,,1,30,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
1c383cd30b7c298ab50293adfecb7b18,2026-07-23,35,102,"2000,200000","2000,200000","2000,25000","2000,200000","2000,200000",,,,,,,,,,1,31,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
258be18e31c8188555c2ff05b4d542c3,2026-07-23,579,113,"1000,3000000","1000,3000000","1000,600000","1000,60000",,,,,,,,,,,1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2838023a778dfaecdc212708f721b788,2026-07-23,51,101,"20,30000","20,30000","20,5000","20,5000","20,30000","20,7500","20,5000","20,6000","20,5000","20,1000","0,0","20,300","0,0","20,5000",1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
28f0b864598a1291557bed248a998d4e,2026-07-23,394,105,"5,5000","5,5000","5,1000",,,,,,,,,,,,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
291597a100aadd814d197af4f4bab3a7,2026-07-23,642,103,"10,20000","10,20000","10,10000","10,4000","10,2500","10,1900","10,1200","10,600",,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2a79ea27c279e471f4d180b08d62b00a,2026-07-23,155,103,"1,500","1,500","1,250","1,100","1,70","1,50","1,30","1,20",,,,,,,1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2b24d495052a8ce66358eb576b8912c8,2026-07-23,145,105,"5,500","5,500","5,100",,,,,,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2b44928ae11fb9384c4cf38708677c48,2026-07-23,115,105,"5000,200000","5000,200000","5000,40000",,,,,,,,,,,,1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
2f55707d4193dc27118a0f19a1985716,2026-07-23,493,112,"5,2000","5,2000",,,,,,,,,,,,,1,5,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
303ed4c69846ab36c2904d3ba8573050,2026-07-23,647,101,"20,100000","20,100000","20,100000","20,100000","20,100000","20,100000","20,100000","20,100000","20,100000","20,100000","0,0","20,1000",,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3295c76acbf4caaed33c36b1b5fc2cb1,2026-07-23,66,101,"300000,30000000","300000,30000000","300000,3750000","300000,2750000","300000,30000000","300000,7500000","300000,2750000","300000,6000000","300000,2750000","300000,1000000","0,0","1,300000","0,0","30000,2750000",1,52,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
32bb90e8976aab5298d5da10fe66f21d,2026-07-23,72,101,"50000000,1000000000","50000000,1000000000","50000000,125000000","50000000,91000000","50000000,1000000000","50000000,250000000","50000000,91000000","50000000,200000000","50000000,91000000","20000000,33333333","0,0","1,10000000","0,0","5000000,91000000",1,60,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
352fe25daf686bdb4edca223c921acea,2026-07-23,399,112,"5,5000","5,5000",,,,,,,,,,,,,1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
37a749d808e46495a8da1e5352d03cae,2026-07-23,152,101,"10,500","10,500","10,100","10,50","10,500","10,125","10,50","10,100","10,50","10,16","0,0","1,5","0,0","1,50",1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
37bc2f75bf1bcfe8450a1a41c200364c,2026-07-23,304,107,"3400,340000","3400,340000","3400,85000","3400,120000","3400,340000","3400,340000","3400,340000",,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
3871bd64012152bfb53fdf04b401193f,2026-07-23,622,113,"0,0","0,0","0,0","0,0",,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
38913e1d6a7b94cb0f55994f679f5956,2026-07-23,517,104,"1,2500","1,2500","1,1250","1,500","1,450","1,350","1,250","1,200","1,150","1,150","1,100","1,50","1,50","1,20",1,60,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
44c4c17332cace2124a1a836d9fc4b6f,2026-07-23,606,112,"300,30000","300,30000",,,,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
45fbc6d3e05ebd93369ce542e8f2322d,2026-07-23,216,111,"100000,10000000","100000,10000000","100000,5000000","100000,750000","100000,600000","50000,50000","50000,50000",,,,,,,,1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
539fd53b59e3bb12d203f45a912eeaf2,2026-07-23,237,108,"200000,20000000","200000,20000000","200000,6666666","200000,2000000",,,,,,,,,,,1,32,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
55b37c5c270e5d84c793e486d798c01d,2026-07-23,649,101,"20,500000","20,500000","20,500000","20,500000","20,500000","20,500000","20,500000","20,500000","20,500000","20,500000","0,0","20,5000",,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
5d798e4d52300434b2c1a41162162020,2026-07-23,99106,106,"1,100","1,100","1,20","1,10","1,5",,,,,,,,,,0,47,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
605ff764c617d3cd28dbbdd72be8f9a2,2026-07-23,586,128,"100,10000","100,10000",,,,,,,,,,,,,1,11,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6364d3f0f495b6ab9dcf8d3b5c6e0b01,2026-07-23,32,101,"2000,200000","2000,200000","2000,25000","2000,19000","2000,200000","2000,50000","2000,19000","2000,40000","2000,19000","2000,6666","0,0","1,2000","0,0","200,19000",1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
69adc1e107f7f7d035d7baf04342e1ca,2026-07-23,207,107,"10,3000","10,3000","10,750","10,1000","10,3000","10,3000","10,3000",,,,,,,,1,9,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
6cdd60ea0045eb7a6ec44c54d29ed402,2026-07-23,184,101,"1000,30000","1000,30000","1000,3750","1000,2750","1000,30000","1000,7500","1000,2750","1000,6000","1000,2750","100,1000","0,0","1,300","0,0","100,2750",1,33,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
72b32a1f754ba1c09b3695e0cb6cde7f,2026-07-23,57,105,"50,5000","50,5000","50,1000",,,,,,,,,,,,1,13,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
75fc093c0ee742f6dddaa13fff98f104,2026-07-23,429,107,"200,100000","200,100000","200,25000","200,37000","200,100000","200,100000","200,100000",,,,,,,,1,38,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7e7757b1e12abcb736ab9a754ffb617a,2026-07-23,166,104,"30,1500","30,1500","30,750","30,300","30,250","30,200","30,125","30,125","30,100","30,100","30,50","30,30","25,25","10,10",1,14,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
7fe1f8abaad094e0b5cb1b01d712f708,2026-07-23,459,113,"200,20000","200,20000","200,3300","200,350",,,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
821fa74b50ba3f7cba1e6c53e8fa6845,2026-07-23,455,112,"30,3000","30,3000",,,,,,,,,,,,,1,23,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
839ab46820b524afda05122893c2fe8e,2026-07-23,289,105,"1400,140000","1400,140000","1400,28000",,,,,,,,,,,,1,22,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
877a9ba7a98f75b90a9d49f53f15a858,2026-07-23,468,108,"10,50000","10,50000","10,16666","10,5000",,,,,,,,,,,1,45,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8d34201a5b85900908db6cae92723617,2026-07-23,548,104,"2,50000","2,50000","2,25000","2,10000","2,8350","2,6250","2,4200","2,3600","2,2800","2,2100","2,1700","2,1000","2,850","2,350",1,56,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8d5e957f297893487bd98fa830fa6413,2026-07-23,147,107,"5,500","5,500","5,125","5,180","5,500","5,500","5,500",,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
8e6b42f1644ecb1327dc03ab345e618b,2026-07-23,471,112,"10,50000","10,50000",,,,,,,,,,,,,1,26,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
94c7bb58efc3b337800875b5d382a072,2026-07-23,552,107,"2,50000","2,50000","2,12500","2,18500","2,50000","2,50000","2,50000",,,,,,,,1,43,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
94f6d7e04a4d452035300f18b984988c,2026-07-23,300,106,"70000,7000000","70000,7000000","70000,875000","70000,450000","70000,350000",,,,,,,,,,1,29,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9766527f2b5d3e95d4a733fcfb77bd7e,2026-07-23,165,102,"500,30000","500,30000","500,3750","500,30000","500,30000",,,,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9778d5d219c5080b9a6a17bef029331c,2026-07-23,82,102,"5000000,200000000","5000000,200000000","5000000,25000000","5000000,200000000","5000000,200000000",,,,,,,,,,1,50,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
98b297950041a42470269d56260243a1,2026-07-23,460,113,"20,30000","20,30000","20,5000","20,500",,,,,,,,,,,1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
98dce83da57b0395e163467c9dae521b,2026-07-23,93,103,"5000000,200000000","5000000,200000000","5000000,100000000","5000000,40000000","5000000,25000000","5000000,19000000","5000000,12000000","5000000,6000000",,,,,,,1,42,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9a1158154dfa42caddbd0694a4e9bdc8,2026-07-23,52,102,"20,30000","20,30000","20,5000","20,30000","20,30000",,,,,,,,,,1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9a96876e2f8f3dc4f3cf45f02c61c0c1,2026-07-23,447,110,"100,50000","100,50000","100,50000","100,5000","100,5000","100,5000","100,5000","100,5000","100,2500","100,1500","100,1500","100,1500","100,1000",,1,36,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
9cfdf10e8fc047a44b08ed031e1f0ed1,2026-07-23,226,108,"300,30000","300,30000","300,10000","300,3000",,,,,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a3f390d88e4c41f2747bfa2f1b5f87db,2026-07-23,68,101,"1000000,100000000","1000000,100000000","1000000,12500000","1000000,9100000","1000000,100000000","1000000,25000000","1000000,9100000","1000000,20000000","1000000,9100000","1000000,3333333","0,0","1,1000000","0,0","100000,9100000",1,55,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a516a87cfcaef229b342c437fe2b95f7,2026-07-23,487,104,"5,2000","5,2000","5,1000","5,400","5,340","5,250","5,170","5,150","5,120","5,90","5,75","5,40","5,40","5,20",1,6,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a666587afda6e89aec274a3657558a27,2026-07-23,326,111,"70,7000","70,7000","70,3500","70,1000","70,875","70,70","70,70",,,,,,,,1,8,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a684eceee76fc522773286a895bc8436,2026-07-23,54,104,"20,30000","20,30000","20,5000","20,3000","20,3000","20,3000","20,2000","20,2000","20,2000","20,1000","20,1000","20,1000","20,500","20,200",1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
a8abb4bb284b5b27aa7cb790dc20f80b,2026-07-23,440,113,"100,30000","100,30000","100,6000","100,600",,,,,,,,,,,1,21,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
acc3e0404646c57502b480dc052c4fe1,2026-07-23,593,128,"100000,10000000","100000,10000000",,,,,,,,,,,,,1,20,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
ad13a2a07ca4b7642959dc0c4c740ab6,2026-07-23,315,108,"700000,70000000","700000,70000000","700000,25000000","700000,7000000",,,,,,,,,,,1,34,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b2eeb7362ef83deff5c7813a67e14f0a,2026-07-23,596,111,"2,5000","2,5000","2,2500","2,750","2,600","2,50","2,50",,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b34bd464f239385a4389d6093be9e004,2026-07-23,99111,111,"1,100","1,100","1,50","1,15","1,12","1,1","1,1",,,,,,,,0,41,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
b7b16ecf8ca53723593894116071700c,2026-07-23,398,110,"5,5000","5,5000","5,5000","5,500","5,500","5,500","5,500","5,500","5,250","5,200","5,200","5,200","5,100",,1,7,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
beed13602b9b0e6ecb5b568ff5058f07,2026-07-23,383,106,"2,5000","2,5000","2,750","2,400","2,200",,,,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c24cd76e1ce41366a4bbe8a49b02a028,2026-07-23,253,101,"50,1250","50,1250","50,150","50,125","50,1250","50,350","50,125","50,250","50,125","30,41","0,0","1,12","0,0","10,125",1,16,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
c6e19e830859f2cb9f7c8f8cacb8d2a6,2026-07-23,581,106,"1,30000","1,30000","1,3750","1,1900","1,1500",,,,,,,,,,1,39,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d07e70efcfab08731a97e7b91be644de,2026-07-23,458,112,"20,30000","20,30000",,,,,,,,,,,,,1,24,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d1f491a404d6854880943e5c3cd9ca25,2026-07-23,129,107,"1,100","1,100","1,25","1,35","1,100","1,100","1,100",,,,,,,,1,2,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
d82c8d1619ad8176d665453cfb2e55f0,2026-07-23,53,103,"20,30000","20,30000","20,10000","20,5000","20,5000","20,2000","20,2000","20,1000",,,,,,,1,12,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
daca41214b39c5dc66674d09081940f0,2026-07-23,588,128,"1000,100000","1000,100000",,,,,,,,,,,,,1,15,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
dc82d632c9fcecb0778afbc7924494a6,2026-07-23,607,113,"300,30000","300,30000","300,5000","300,2000",,,,,,,,,,,1,0,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
dc912a253d1e9ba40e2c597ed2376640,2026-07-23,385,108,"2,5000","2,5000","2,2000","2,500",,,,,,,,,,,1,3,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e00da03b685a0dd18fb6a08af0923de0,2026-07-23,139,110,"10000,1000000","10000,1000000","10000,1000000","10000,100000","10000,100000","10000,100000","10000,100000","10000,100000","10000,50000","10000,30000","10000,30000","10000,30000","10000,20000","10000,10000",1,25,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e1e32e235eee1f970470a3a6658dfdd5,2026-07-23,483,113,"5,1000","5,1000","5,200","5,20",,,,,,,,,,,1,4,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
e2230b853516e7b05d79744fbd4c9c13,2026-07-23,509,107,"1,30000","1,30000","1,7500","1,10500","1,30000","1,30000","1,30000",,,,,,,,1,41,a168,bet_limit_default,ods_a168_bet_limit_default,2026-07-23 04:05:14
